,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
398,Political Science,Physics,Aero Engineering,Chemistry,Social Science,Biology,0,0
399,Algebra,Social Science,Physics,English,Chorus1,Chorus2,0,1
400,Chemistry,Business,Social Science,Algebra,Chinese,Optimization,0,0
401,French,Business,History,Chinese,Optimization,Spanish,0,0
402,Biology,English,Political Science,Physics,History,French,0,0
403,Chinese,Biology,History,English,Physics,Astro Engineering,0,0
404,Business,Aero Engineering,English,Chinese,Chorus1,Chorus2,0,1
405,Chemistry,Algebra,English,Political Science,Social Science,Physics,0,0
406,Spanish,Biology,Machine Learning,Political Science,Algebra,Chinese,0,0
407,Spanish,Social Science,Chemistry,History,French,Chinese,0,0
408,Spanish,Aero Engineering,History,Astro Engineering,Optimization,Political Science,0,0
409,Algebra,Machine Learning,History,Astro Engineering,Chorus1,Chorus2,0,1
410,Chinese,Biology,English,Astro Engineering,Aero Engineering,Algebra,1,0
411,French,History,Astro Engineering,Social Science,Machine Learning,Aero Engineering,0,0
412,Algebra,Chemistry,Astro Engineering,Physics,Political Science,Social Science,0,0
413,Physics,Social Science,Chinese,Optimization,Astro Engineering,History,0,0
414,Aero Engineering,Astro Engineering,Machine Learning,Social Science,Chorus1,Chorus2,0,1
415,Political Science,Machine Learning,Business,Optimization,History,Astro Engineering,0,0
416,Political Science,Chemistry,Spanish,Chinese,Chorus1,Chorus2,0,1
417,History,Aero Engineering,Chemistry,Political Science,English,Biology,0,0
418,Chemistry,History,Chinese,Physics,Machine Learning,English,0,0
419,Physics,Social Science,Political Science,Aero Engineering,French,Biology,0,0
420,Astro Engineering,Chemistry,Business,Political Science,Social Science,Aero Engineering,0,0
421,Biology,French,Aero Engineering,English,Astro Engineering,Social Science,0,0
422,Astro Engineering,Physics,Machine Learning,Social Science,Algebra,Chemistry,0,0
423,Physics,History,Social Science,Astro Engineering,Business,Biology,0,0
424,Algebra,Chemistry,Political Science,French,Machine Learning,Astro Engineering,0,0
425,History,Algebra,English,Social Science,Physics,Spanish,0,0
426,Spanish,Chemistry,Social Science,Machine Learning,Chorus1,Chorus2,0,1
427,Aero Engineering,Machine Learning,Chinese,Physics,French,Astro Engineering,0,0
428,Chemistry,Algebra,Aero Engineering,Biology,Machine Learning,Political Science,0,0
429,Chemistry,Spanish,Business,French,Chinese,Biology,1,0
430,English,Political Science,Physics,Biology,Aero Engineering,Chemistry,0,0
431,History,Algebra,Chinese,Spanish,Optimization,Political Science,0,0
432,Optimization,Social Science,English,Business,Algebra,French,0,0
433,Chinese,Political Science,Biology,Spanish,Social Science,Physics,0,0
434,Optimization,History,Social Science,Physics,Political Science,Aero Engineering,0,0
435,Political Science,Machine Learning,Business,Chemistry,Chorus1,Chorus2,0,1
436,Biology,Astro Engineering,Machine Learning,Political Science,Aero Engineering,Chinese,1,0
437,Algebra,Physics,Machine Learning,Optimization,Chemistry,Astro Engineering,0,0
438,Social Science,Aero Engineering,Biology,Astro Engineering,Algebra,French,1,0
439,History,Chinese,English,Spanish,Chorus1,Chorus2,0,1
440,French,Aero Engineering,Machine Learning,History,Social Science,Chinese,1,0
441,French,Aero Engineering,Chinese,Physics,Political Science,Business,0,0
442,Aero Engineering,Spanish,Optimization,Algebra,History,French,0,0
443,English,Political Science,History,Business,Spanish,French,0,0
444,Spanish,Biology,Chinese,Business,French,Political Science,0,0
445,Spanish,Chinese,Biology,Machine Learning,Physics,History,0,0
446,History,Political Science,Optimization,Chinese,Astro Engineering,Physics,1,0
447,Algebra,Chemistry,English,Political Science,Astro Engineering,French,0,0
448,Optimization,Chemistry,French,Spanish,Chinese,Aero Engineering,1,0
449,Astro Engineering,Political Science,French,Machine Learning,Chorus1,Chorus2,0,1
450,Social Science,Chinese,Spanish,Physics,Astro Engineering,Business,0,0
451,Physics,Social Science,Chinese,Political Science,Machine Learning,Biology,0,0
452,Biology,Algebra,English,History,Social Science,Optimization,1,0
453,Machine Learning,Algebra,Biology,Astro Engineering,Physics,English,1,0
454,French,Astro Engineering,Aero Engineering,Chemistry,English,Physics,0,0
455,Chemistry,Algebra,Biology,Political Science,Physics,Social Science,0,0
456,History,Business,Optimization,Aero Engineering,Machine Learning,Physics,0,0
457,English,Biology,Optimization,Chinese,French,Algebra,0,0
458,Chemistry,Biology,Chinese,French,English,Political Science,0,0
459,Machine Learning,Algebra,Biology,Physics,Chemistry,Chinese,1,0
460,Chemistry,Physics,Business,Chinese,Social Science,Spanish,1,0
461,Political Science,Social Science,Astro Engineering,Business,Physics,English,0,0
462,Biology,Aero Engineering,Machine Learning,English,Social Science,Spanish,0,0
463,Social Science,Chemistry,Algebra,Spanish,English,Business,0,0
464,Spanish,History,Algebra,Aero Engineering,Physics,Political Science,1,0
465,Aero Engineering,English,Algebra,Social Science,Optimization,Spanish,0,0
466,Business,Social Science,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
467,Social Science,Optimization,History,Political Science,Biology,Physics,0,0
468,Aero Engineering,Physics,Spanish,Business,Chorus1,Chorus2,0,1
469,Machine Learning,Social Science,Optimization,Astro Engineering,History,English,0,0
470,Social Science,History,Machine Learning,Business,Chemistry,Chinese,0,0
471,Machine Learning,History,Astro Engineering,Aero Engineering,Chorus1,Chorus2,0,1
472,Machine Learning,Physics,Astro Engineering,Aero Engineering,Chorus1,Chorus2,0,1
473,Aero Engineering,Social Science,Machine Learning,Biology,Chorus1,Chorus2,0,1
474,Social Science,Algebra,Biology,Chinese,Optimization,Machine Learning,0,0
475,Machine Learning,Chinese,History,Aero Engineering,Political Science,Physics,0,0
476,Aero Engineering,Optimization,Chemistry,Political Science,Chinese,French,0,0
477,Physics,Chinese,Spanish,Political Science,Astro Engineering,Optimization,0,0
478,French,Social Science,Spanish,Biology,Chinese,Physics,1,0
479,Optimization,Spanish,Astro Engineering,Algebra,Chorus1,Chorus2,0,1
480,Biology,Business,Chinese,Physics,Algebra,Optimization,0,0
481,Astro Engineering,Business,Algebra,Optimization,Chinese,Political Science,0,0
482,Aero Engineering,Astro Engineering,English,Chemistry,Spanish,Political Science,0,0
483,Social Science,Political Science,French,Physics,Biology,Machine Learning,0,0
484,Business,Machine Learning,Spanish,Political Science,French,English,0,0
485,English,Aero Engineering,History,Astro Engineering,Biology,Spanish,1,0
486,Political Science,Spanish,Business,Chinese,Machine Learning,Optimization,1,0
487,Biology,Machine Learning,History,Optimization,Chemistry,Algebra,0,0
488,Physics,Aero Engineering,Social Science,History,Machine Learning,French,0,0
489,Optimization,Algebra,Astro Engineering,Aero Engineering,Chorus1,Chorus2,0,1
490,Biology,Political Science,Algebra,History,Astro Engineering,Business,0,0
491,Aero Engineering,Astro Engineering,French,English,History,Social Science,1,0
492,Machine Learning,English,Aero Engineering,History,Social Science,French,1,0
493,Social Science,History,Political Science,French,Chinese,Optimization,1,0
494,Business,English,Machine Learning,Physics,Spanish,Political Science,1,0
495,Social Science,Business,French,Physics,Political Science,Algebra,0,0
496,Social Science,Optimization,French,Aero Engineering,Chemistry,Chinese,0,0
497,French,Social Science,English,Biology,Chorus1,Chorus2,0,1
498,Social Science,Machine Learning,Astro Engineering,Business,Spanish,Political Science,0,0
499,Biology,Political Science,Business,Machine Learning,Chinese,French,0,0
500,Social Science,Biology,Chemistry,Political Science,Chinese,Algebra,1,0
501,Spanish,Machine Learning,Algebra,Social Science,Biology,Business,0,0
502,Political Science,Optimization,Aero Engineering,Algebra,Physics,French,0,0
503,Machine Learning,Physics,French,Algebra,English,Biology,0,0
504,Chinese,Aero Engineering,Biology,English,Machine Learning,Spanish,1,0
505,Optimization,Aero Engineering,Spanish,Chinese,Algebra,History,0,0
506,Chemistry,Astro Engineering,Business,Chinese,Physics,Aero Engineering,0,0
507,History,Chemistry,Social Science,Business,Political Science,Machine Learning,1,0
508,Algebra,Biology,English,Chinese,Spanish,Chemistry,0,0
509,Physics,Aero Engineering,Algebra,Biology,Business,Chemistry,0,0
510,Chinese,Political Science,History,Algebra,Chorus1,Chorus2,0,1
511,Physics,Political Science,Optimization,Astro Engineering,Aero Engineering,Social Science,0,0
512,Chinese,Business,Physics,Machine Learning,Chemistry,French,0,0
513,Chinese,Business,Political Science,Biology,Spanish,Chemistry,0,0
514,French,Business,Machine Learning,Political Science,English,Optimization,1,0
515,Business,Astro Engineering,Physics,Spanish,Chorus1,Chorus2,0,1
516,Chinese,Astro Engineering,Machine Learning,French,Aero Engineering,Biology,0,0
517,Optimization,Aero Engineering,French,Chemistry,Algebra,Spanish,0,0
518,Machine Learning,History,French,Physics,Chinese,Chemistry,0,0
519,Biology,Chemistry,Optimization,History,English,Political Science,0,0
520,Political Science,Chinese,Physics,Aero Engineering,Spanish,Algebra,0,0
521,Business,History,Physics,Algebra,Chemistry,Aero Engineering,1,0
522,Political Science,Algebra,Biology,Spanish,Physics,Astro Engineering,0,0
523,Spanish,Physics,Social Science,French,History,Algebra,0,0
524,Algebra,French,History,English,Chorus1,Chorus2,0,1
525,Chinese,Spanish,Aero Engineering,Optimization,Biology,Physics,1,0
526,Algebra,Astro Engineering,Social Science,Business,Physics,Spanish,0,0
527,Social Science,Spanish,History,Political Science,Physics,Machine Learning,0,0
528,Business,Biology,Political Science,Chinese,Astro Engineering,Physics,0,0
529,Biology,French,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
530,Aero Engineering,Spanish,Machine Learning,Political Science,Social Science,Algebra,1,0
531,French,Biology,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
532,Aero Engineering,Astro Engineering,Optimization,Chinese,Physics,Political Science,1,0
533,History,Aero Engineering,Chinese,Chemistry,Algebra,Spanish,0,0
534,Physics,Social Science,Spanish,Aero Engineering,English,History,0,0
535,Physics,English,Optimization,Spanish,French,Machine Learning,0,0
536,Biology,Political Science,Chemistry,Machine Learning,Business,Spanish,0,0
537,Biology,English,History,Algebra,Chorus1,Chorus2,0,1
538,Chemistry,Business,Political Science,Machine Learning,Spanish,English,1,0
539,Optimization,Astro Engineering,French,Physics,Chorus1,Chorus2,0,1
540,History,Machine Learning,Chinese,Biology,Chorus1,Chorus2,0,1
541,Aero Engineering,Political Science,Physics,Optimization,History,Social Science,0,0
542,Astro Engineering,Biology,Chemistry,Physics,Social Science,Chinese,0,0
543,Aero Engineering,Spanish,Machine Learning,Political Science,French,Physics,0,0
544,Biology,Chemistry,English,Algebra,Spanish,Astro Engineering,0,0
545,History,Optimization,Astro Engineering,Physics,Business,Chemistry,1,0
546,English,Optimization,Astro Engineering,Business,History,Chinese,0,0
547,Social Science,Chinese,Spanish,Business,Machine Learning,French,0,0
548,Chinese,Astro Engineering,Political Science,Chemistry,Machine Learning,Biology,1,0
549,French,Machine Learning,Chemistry,Aero Engineering,Business,History,0,0
550,Chemistry,Chinese,Algebra,Physics,Optimization,English,0,0
551,Aero Engineering,Spanish,Social Science,Algebra,History,Business,0,0
552,Social Science,Machine Learning,Political Science,Physics,Chorus1,Chorus2,0,1
553,Optimization,Chemistry,Spanish,Social Science,Algebra,French,0,0
554,Physics,Optimization,Chemistry,Machine Learning,History,Social Science,1,0
555,French,Aero Engineering,History,Business,Biology,Physics,1,0
556,Astro Engineering,French,Social Science,Physics,Biology,Chemistry,0,0
557,Aero Engineering,Algebra,Astro Engineering,History,Political Science,Chinese,0,0
558,Machine Learning,Physics,Optimization,Business,Biology,Aero Engineering,0,0
559,Business,Astro Engineering,Optimization,Biology,Aero Engineering,English,1,0
560,Astro Engineering,History,Business,Chinese,Biology,Physics,0,0
561,Machine Learning,Aero Engineering,Algebra,English,Biology,French,0,0
562,Spanish,History,French,Social Science,Chinese,English,0,0
563,Social Science,Astro Engineering,History,Chemistry,Biology,Aero Engineering,1,0
564,Political Science,Machine Learning,Algebra,Social Science,Aero Engineering,Chinese,0,0
565,Algebra,Chemistry,English,Political Science,Chorus1,Chorus2,0,1
566,Aero Engineering,Spanish,Astro Engineering,Political Science,Business,Physics,0,0
567,French,Business,History,Biology,Machine Learning,Spanish,0,0
568,Political Science,Aero Engineering,Algebra,Chinese,Physics,Business,1,0
569,Aero Engineering,Spanish,Physics,Chinese,Chemistry,Business,0,0
570,Astro Engineering,English,Spanish,Political Science,Aero Engineering,Biology,0,0
571,English,Biology,Social Science,Physics,Optimization,Chinese,0,0
572,History,Astro Engineering,French,Chemistry,Chinese,Spanish,0,0
573,Chemistry,Biology,Optimization,Spanish,Political Science,Physics,1,0
574,Algebra,Astro Engineering,French,Political Science,English,Optimization,0,0
575,Aero Engineering,Astro Engineering,Political Science,Chinese,Algebra,Machine Learning,0,0
576,Spanish,Chinese,Aero Engineering,Business,Machine Learning,Physics,0,0
577,Astro Engineering,Social Science,Business,Optimization,Aero Engineering,English,0,0
578,Astro Engineering,Political Science,Social Science,English,Biology,Machine Learning,1,0
579,Algebra,English,Chemistry,Spanish,Chinese,Social Science,1,0
580,Chemistry,Chinese,Algebra,Spanish,Biology,History,1,0
581,Biology,Political Science,Chemistry,Machine Learning,Astro Engineering,History,0,0
582,Spanish,Optimization,Aero Engineering,History,Biology,Social Science,0,0
583,Chemistry,Aero Engineering,History,Business,English,Chinese,0,0
584,Business,Machine Learning,Biology,Political Science,Chorus1,Chorus2,0,1
585,Machine Learning,Spanish,French,Chinese,Aero Engineering,Algebra,0,0
586,Political Science,Physics,Chinese,Astro Engineering,Business,Machine Learning,1,0
587,Political Science,Astro Engineering,Aero Engineering,History,Social Science,Chemistry,0,0
588,Chemistry,History,Business,Algebra,English,Astro Engineering,0,0
589,Chemistry,History,Algebra,Machine Learning,Chorus1,Chorus2,0,1
590,History,Machine Learning,Algebra,Optimization,Business,Physics,0,0
591,Optimization,Chinese,History,Astro Engineering,Chemistry,Political Science,0,0
592,Political Science,French,Machine Learning,Astro Engineering,Optimization,Business,0,0
593,Chemistry,Spanish,Social Science,French,Political Science,Aero Engineering,0,0
594,Astro Engineering,French,Social Science,Machine Learning,Chorus1,Chorus2,0,1
595,English,Algebra,Political Science,Spanish,Chorus1,Chorus2,0,1
596,Chemistry,Machine Learning,Chinese,Business,History,French,0,0
597,Chinese,Biology,Physics,English,Chemistry,French,1,0
598,Chemistry,English,Biology,Optimization,Chinese,History,0,0
599,French,Astro Engineering,Algebra,Physics,Chorus1,Chorus2,0,1
600,Chinese,Biology,Physics,English,Political Science,French,0,0
601,English,Astro Engineering,Aero Engineering,Machine Learning,Business,Chemistry,0,0
602,Optimization,History,Machine Learning,Spanish,Physics,Algebra,0,0
603,Biology,Optimization,Machine Learning,History,Spanish,English,1,0
604,Business,Physics,Astro Engineering,Spanish,Optimization,French,0,0
605,Machine Learning,Optimization,Chinese,Business,Political Science,Physics,0,0
606,Physics,Political Science,History,Social Science,Astro Engineering,Algebra,0,0
