,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
396,Astro Engineering,Aero Engineering,French,Chinese,Chemistry,English,0,0
397,Chinese,History,Algebra,Spanish,Chemistry,Physics,0,0
398,Machine Learning,Physics,Chemistry,Spanish,Astro Engineering,History,0,0
399,History,Social Science,French,English,Astro Engineering,Optimization,0,0
400,Optimization,History,Spanish,Aero Engineering,Social Science,Political Science,0,0
401,Astro Engineering,Political Science,Aero Engineering,Chinese,Business,Social Science,0,0
402,Machine Learning,History,Business,Political Science,Chorus1,Chorus2,0,1
403,Biology,Business,English,Optimization,Machine Learning,Physics,0,0
404,Optimization,Chinese,Aero Engineering,History,Social Science,English,0,0
405,Physics,Aero Engineering,Biology,Machine Learning,Chorus1,Chorus2,0,1
406,Machine Learning,Physics,Algebra,Chinese,Business,Chemistry,1,0
407,Social Science,Chinese,Machine Learning,Physics,Aero Engineering,Astro Engineering,0,0
408,Biology,Political Science,Machine Learning,Chinese,English,Physics,0,0
409,History,Business,Political Science,Chemistry,Optimization,Social Science,0,0
410,English,Aero Engineering,French,Optimization,Political Science,Algebra,0,0
411,Astro Engineering,Machine Learning,English,French,History,Physics,1,0
412,Physics,Biology,Machine Learning,Spanish,Aero Engineering,French,0,0
413,Spanish,Political Science,History,French,Business,Aero Engineering,0,0
414,Astro Engineering,Physics,Biology,History,Political Science,Chemistry,0,0
415,Chinese,Algebra,Machine Learning,English,Chorus1,Chorus2,0,1
416,Machine Learning,Chemistry,Chinese,Political Science,Chorus1,Chorus2,0,1
417,Social Science,Aero Engineering,History,Political Science,Biology,Spanish,1,0
418,French,Business,Algebra,History,English,Spanish,1,0
419,Optimization,French,Social Science,Algebra,Chorus1,Chorus2,0,1
420,French,Physics,Chemistry,Astro Engineering,Algebra,Political Science,0,0
421,Aero Engineering,Astro Engineering,Spanish,Machine Learning,Social Science,Business,1,0
422,Spanish,Business,History,English,Algebra,Social Science,1,0
423,History,Optimization,Algebra,Chemistry,Chinese,Social Science,0,0
424,Optimization,Chinese,English,Biology,Chorus1,Chorus2,0,1
425,Spanish,Biology,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
426,Biology,Social Science,Chinese,Algebra,Optimization,Physics,0,0
427,Biology,Machine Learning,Business,Algebra,Chorus1,Chorus2,0,1
428,Chinese,Aero Engineering,Political Science,Machine Learning,Chemistry,History,0,0
429,Astro Engineering,Physics,English,Spanish,Aero Engineering,Algebra,0,0
430,Algebra,Social Science,Political Science,Physics,Chorus1,Chorus2,0,1
431,Spanish,French,Political Science,History,Business,Chemistry,1,0
432,Social Science,Political Science,Physics,English,Spanish,Biology,0,0
433,Optimization,Chemistry,Spanish,History,Chinese,Physics,0,0
434,French,Physics,Biology,Astro Engineering,Spanish,Aero Engineering,0,0
435,Chinese,Social Science,Spanish,Machine Learning,Business,Political Science,1,0
436,Astro Engineering,Spanish,Physics,Political Science,Biology,History,1,0
437,Physics,Aero Engineering,French,Chemistry,Biology,Political Science,0,0
438,Algebra,Business,Biology,Chinese,Chorus1,Chorus2,0,1
439,Astro Engineering,Optimization,Political Science,Algebra,Chorus1,Chorus2,0,1
440,Physics,Chinese,English,Algebra,Chorus1,Chorus2,0,1
441,Biology,Business,Algebra,Physics,Chorus1,Chorus2,0,1
442,History,Aero Engineering,Chemistry,Spanish,Business,Physics,0,0
443,Optimization,Social Science,Physics,Biology,Chinese,Business,0,0
444,Physics,Algebra,Spanish,French,Chemistry,English,1,0
445,Chinese,Chemistry,Aero Engineering,Business,Algebra,Astro Engineering,0,0
446,Social Science,Business,Spanish,Political Science,Optimization,Aero Engineering,0,0
447,French,Astro Engineering,Algebra,Chemistry,Chorus1,Chorus2,0,1
448,Spanish,Optimization,Algebra,French,Political Science,Business,0,0
449,Political Science,Business,English,Chemistry,Chorus1,Chorus2,0,1
450,Business,Biology,Machine Learning,Chemistry,Chorus1,Chorus2,0,1
451,Chinese,English,Optimization,Astro Engineering,Business,History,0,0
452,Astro Engineering,Algebra,Optimization,French,Machine Learning,Physics,0,0
453,Physics,Astro Engineering,Optimization,Biology,Aero Engineering,English,0,0
454,Astro Engineering,History,Biology,Spanish,Physics,Algebra,1,0
455,English,Aero Engineering,Political Science,Chemistry,Algebra,Biology,0,0
456,English,Algebra,Business,Spanish,Chorus1,Chorus2,0,1
457,Political Science,Business,Physics,Algebra,English,Chinese,0,0
458,Biology,Aero Engineering,Political Science,Physics,Optimization,History,0,0
459,Business,Astro Engineering,Political Science,Aero Engineering,Machine Learning,History,1,0
460,French,Business,Astro Engineering,Political Science,Machine Learning,Biology,0,0
461,Chemistry,Algebra,Political Science,Spanish,Chorus1,Chorus2,0,1
462,Political Science,Aero Engineering,History,Chemistry,Machine Learning,Spanish,1,0
463,Aero Engineering,Astro Engineering,Business,Political Science,Social Science,History,0,0
464,Chemistry,Machine Learning,Algebra,English,History,Astro Engineering,0,0
465,French,Machine Learning,Chemistry,Biology,Spanish,Political Science,1,0
466,Spanish,Political Science,English,French,Optimization,Astro Engineering,0,0
467,Social Science,History,Chemistry,Algebra,Spanish,Machine Learning,0,0
468,Biology,Chinese,French,Chemistry,Machine Learning,Optimization,0,0
469,Political Science,Social Science,Biology,Algebra,Chorus1,Chorus2,0,1
470,Aero Engineering,Physics,Biology,Machine Learning,Social Science,Political Science,0,0
471,Business,Social Science,Aero Engineering,Machine Learning,History,Optimization,0,0
472,French,Machine Learning,Algebra,Aero Engineering,History,Optimization,0,0
473,English,Physics,Algebra,Business,Aero Engineering,Political Science,1,0
474,Business,Optimization,Biology,Chemistry,Social Science,French,1,0
475,Chinese,Machine Learning,Biology,English,Chemistry,Political Science,0,0
476,Aero Engineering,Business,French,History,Chorus1,Chorus2,0,1
477,English,Chinese,French,Spanish,History,Political Science,0,0
478,Chinese,Spanish,Aero Engineering,Social Science,Machine Learning,English,0,0
479,Spanish,Chinese,History,Aero Engineering,English,Physics,0,0
480,Astro Engineering,Physics,Biology,History,English,Machine Learning,1,0
481,Spanish,Business,Astro Engineering,Optimization,Political Science,French,0,0
482,Algebra,English,Aero Engineering,Social Science,Chorus1,Chorus2,0,1
483,Chinese,Social Science,Aero Engineering,Physics,English,Business,0,0
484,Spanish,Biology,Aero Engineering,Chinese,Social Science,English,0,0
485,Chinese,Optimization,Machine Learning,Aero Engineering,Astro Engineering,Social Science,1,0
486,Chinese,French,Algebra,History,Social Science,Biology,1,0
487,Political Science,Chinese,Biology,Physics,Spanish,Optimization,0,0
488,Chinese,Spanish,History,Machine Learning,Physics,French,0,0
489,Biology,Aero Engineering,Optimization,Algebra,History,French,0,0
490,Algebra,Social Science,Biology,Business,Optimization,Astro Engineering,1,0
491,Optimization,Chinese,Political Science,Social Science,Aero Engineering,Spanish,0,0
492,English,Biology,Optimization,Physics,Machine Learning,Political Science,0,0
493,Political Science,Spanish,History,Social Science,Aero Engineering,Biology,0,0
494,Chinese,Business,History,Machine Learning,Social Science,Chemistry,1,0
495,Algebra,Astro Engineering,Chinese,Political Science,History,English,0,0
496,Physics,Business,Algebra,Social Science,Chemistry,Machine Learning,0,0
497,Spanish,Political Science,Astro Engineering,Physics,Social Science,English,1,0
498,French,Spanish,Social Science,Machine Learning,English,Aero Engineering,0,0
499,Spanish,Political Science,History,Physics,French,Astro Engineering,1,0
500,Physics,Biology,French,Business,Social Science,English,0,0
501,Chemistry,Physics,English,Algebra,Chorus1,Chorus2,0,1
502,History,Astro Engineering,Business,Political Science,French,Optimization,1,0
503,Aero Engineering,Astro Engineering,Machine Learning,Chinese,History,Physics,0,0
504,History,Machine Learning,Social Science,Political Science,Physics,Biology,0,0
505,History,Political Science,Chemistry,Social Science,Chorus1,Chorus2,0,1
506,Machine Learning,Social Science,French,Chemistry,Chorus1,Chorus2,0,1
507,Social Science,French,Physics,Optimization,Biology,Algebra,1,0
508,French,History,English,Spanish,Aero Engineering,Chemistry,0,0
509,Social Science,English,History,Spanish,Aero Engineering,Biology,0,0
510,English,Machine Learning,Biology,Chemistry,Political Science,Chinese,0,0
511,Chemistry,Social Science,Chinese,Business,History,Physics,0,0
512,Aero Engineering,Optimization,Biology,Spanish,Algebra,English,0,0
513,Optimization,Machine Learning,Astro Engineering,Chinese,Business,French,0,0
514,Optimization,Astro Engineering,Social Science,Political Science,History,Chemistry,1,0
515,Business,Algebra,History,English,Chinese,Aero Engineering,0,0
516,English,Social Science,Aero Engineering,Optimization,Algebra,Biology,0,0
517,History,Biology,Astro Engineering,Algebra,Political Science,Machine Learning,0,0
518,Astro Engineering,Social Science,Political Science,Machine Learning,Aero Engineering,History,0,0
519,Chinese,Political Science,Optimization,Spanish,Chemistry,Physics,0,0
520,Spanish,Business,Physics,Political Science,Machine Learning,Chemistry,0,0
521,Optimization,Machine Learning,Business,Astro Engineering,Political Science,Biology,0,0
522,Political Science,French,Biology,History,Chorus1,Chorus2,0,1
523,Biology,Chinese,Political Science,Spanish,Chorus1,Chorus2,0,1
524,Political Science,Algebra,Astro Engineering,Spanish,English,Biology,0,0
525,Spanish,History,Optimization,Chinese,French,Machine Learning,0,0
526,Aero Engineering,Business,Biology,Spanish,Physics,Machine Learning,1,0
527,Machine Learning,Spanish,Political Science,Aero Engineering,Chinese,Algebra,0,0
528,Social Science,Aero Engineering,Physics,French,Algebra,Optimization,1,0
529,Chemistry,Aero Engineering,Spanish,Social Science,Optimization,English,1,0
530,Biology,Spanish,Business,Algebra,French,Machine Learning,1,0
531,Biology,Physics,Machine Learning,English,Chinese,Spanish,1,0
532,Business,Chinese,Aero Engineering,Spanish,English,Algebra,0,0
533,Astro Engineering,History,Machine Learning,Physics,English,Chemistry,0,0
534,Astro Engineering,Machine Learning,Algebra,Spanish,History,Business,0,0
535,Optimization,Aero Engineering,Physics,Astro Engineering,French,Spanish,0,0
536,Chinese,Biology,Algebra,Physics,Social Science,Astro Engineering,1,0
537,Physics,Machine Learning,Business,Spanish,Chorus1,Chorus2,0,1
538,French,Aero Engineering,Optimization,Chinese,Chemistry,Biology,0,0
539,French,Chinese,Astro Engineering,Algebra,Business,Social Science,0,0
540,Political Science,Algebra,History,Astro Engineering,Aero Engineering,French,0,0
541,Biology,Social Science,English,Aero Engineering,Spanish,History,0,0
542,Physics,Astro Engineering,Social Science,Biology,Algebra,Business,0,0
543,English,Chemistry,Aero Engineering,Optimization,Chorus1,Chorus2,0,1
544,Social Science,English,Chinese,Algebra,Spanish,Chemistry,1,0
545,Machine Learning,History,Aero Engineering,Biology,Business,Algebra,0,0
546,Machine Learning,French,Algebra,English,Optimization,Physics,0,0
547,History,Physics,Chemistry,Machine Learning,Chorus1,Chorus2,0,1
548,Chinese,Machine Learning,Chemistry,Biology,Chorus1,Chorus2,0,1
549,English,Political Science,Astro Engineering,Physics,Machine Learning,Chemistry,0,0
550,Spanish,History,Machine Learning,Physics,French,Chinese,0,0
551,Optimization,Astro Engineering,Social Science,Aero Engineering,Chorus1,Chorus2,0,1
552,Optimization,Business,Political Science,Machine Learning,Algebra,Aero Engineering,1,0
553,Spanish,Physics,Chemistry,Biology,Chorus1,Chorus2,0,1
554,Business,Chemistry,Aero Engineering,French,Spanish,Social Science,1,0
555,Astro Engineering,History,Spanish,Chemistry,Chorus1,Chorus2,0,1
556,English,Machine Learning,Aero Engineering,Political Science,Chorus1,Chorus2,0,1
557,English,Chinese,History,French,Machine Learning,Political Science,0,0
558,Machine Learning,Optimization,Astro Engineering,Spanish,Social Science,Algebra,1,0
559,Astro Engineering,Optimization,Algebra,Machine Learning,Chorus1,Chorus2,0,1
560,Biology,Physics,Chemistry,Political Science,Astro Engineering,Algebra,0,0
561,Astro Engineering,Chemistry,Aero Engineering,Social Science,Optimization,Biology,1,0
562,Chinese,Optimization,Political Science,Astro Engineering,Chorus1,Chorus2,0,1
563,History,Political Science,Chemistry,Social Science,Algebra,English,0,0
564,English,Social Science,Aero Engineering,Biology,Physics,French,0,0
565,English,Physics,Spanish,Social Science,Chemistry,Machine Learning,0,0
566,Optimization,Algebra,Political Science,English,Chorus1,Chorus2,0,1
567,Optimization,Biology,English,Physics,Aero Engineering,Chemistry,1,0
568,Machine Learning,History,Biology,English,Chinese,Social Science,0,0
569,French,Algebra,Chemistry,Spanish,Astro Engineering,Political Science,0,0
570,Physics,Political Science,Chemistry,Business,Astro Engineering,Optimization,0,0
571,Chinese,Political Science,Social Science,English,Machine Learning,Biology,0,0
572,French,Optimization,History,Social Science,Physics,Political Science,0,0
573,History,Biology,Political Science,Algebra,Business,Social Science,1,0
574,Spanish,Aero Engineering,Biology,Algebra,Chorus1,Chorus2,0,1
575,Chemistry,Biology,Optimization,Chinese,Astro Engineering,Machine Learning,0,0
576,Astro Engineering,Machine Learning,Physics,Aero Engineering,Spanish,Social Science,0,0
577,Biology,Political Science,Chinese,Optimization,Chorus1,Chorus2,0,1
578,Astro Engineering,French,Business,English,Chorus1,Chorus2,0,1
579,Astro Engineering,Chemistry,French,Biology,Physics,Chinese,0,0
580,Social Science,English,Chinese,Physics,French,Business,1,0
581,History,Chemistry,Spanish,French,English,Biology,0,0
582,Algebra,English,Optimization,Social Science,Biology,History,0,0
583,Spanish,Physics,Astro Engineering,French,Political Science,Aero Engineering,0,0
584,Algebra,Physics,Optimization,Social Science,Biology,Business,0,0
585,Business,Social Science,Optimization,Aero Engineering,Astro Engineering,Political Science,0,0
586,Machine Learning,Optimization,History,Aero Engineering,Chorus1,Chorus2,0,1
587,Machine Learning,Aero Engineering,Biology,Business,Chorus1,Chorus2,0,1
588,Spanish,History,Physics,Business,Algebra,English,1,0
589,Chinese,Optimization,Aero Engineering,Social Science,Machine Learning,French,1,0
590,English,Spanish,Business,Chinese,Chorus1,Chorus2,0,1
591,Biology,Astro Engineering,Social Science,Business,Algebra,Political Science,0,0
592,Optimization,History,English,Political Science,Business,Physics,0,0
593,Chemistry,Aero Engineering,Social Science,Physics,Political Science,Machine Learning,0,0
594,Algebra,Spanish,Physics,Chinese,Biology,Astro Engineering,0,0
595,History,Aero Engineering,Biology,Astro Engineering,Chorus1,Chorus2,0,1
596,Chemistry,Social Science,Spanish,Machine Learning,Algebra,History,0,0
597,French,History,English,Chemistry,Algebra,Chinese,0,0
598,French,Spanish,Algebra,Chinese,English,History,0,0
599,Spanish,Biology,Astro Engineering,Business,Chorus1,Chorus2,0,1
600,Social Science,Business,Political Science,Aero Engineering,Algebra,Machine Learning,1,0
601,Spanish,History,Machine Learning,Biology,English,Astro Engineering,1,0
602,Business,Biology,History,Algebra,Aero Engineering,English,0,0
603,Astro Engineering,History,Aero Engineering,Physics,Optimization,Chinese,0,0
604,Optimization,Chemistry,French,Astro Engineering,Chorus1,Chorus2,0,1
