,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
398,Political Science,English,Chemistry,Machine Learning,Biology,Aero Engineering,0,0
399,Physics,Political Science,Business,English,Optimization,Social Science,0,0
400,Political Science,Business,Spanish,Algebra,Biology,Chemistry,0,0
401,Chinese,Spanish,Political Science,Aero Engineering,Chorus1,Chorus2,0,1
402,Optimization,Aero Engineering,Business,Chemistry,Chorus1,Chorus2,0,1
403,English,Spanish,Political Science,Business,Algebra,Astro Engineering,0,0
404,Optimization,Physics,English,Chinese,Chemistry,French,0,0
405,Chemistry,Chinese,Algebra,Physics,Chorus1,Chorus2,0,1
406,Political Science,English,Chemistry,French,History,Aero Engineering,0,0
407,Political Science,Chinese,English,Social Science,Optimization,French,1,0
408,Spanish,Machine Learning,History,Astro Engineering,Social Science,Chinese,0,0
409,Aero Engineering,Optimization,Algebra,Chemistry,History,Chinese,1,0
410,Astro Engineering,Physics,French,Spanish,Biology,Algebra,1,0
411,Optimization,Algebra,English,Astro Engineering,Chorus1,Chorus2,0,1
412,Algebra,Spanish,History,Optimization,Chemistry,Biology,0,0
413,Optimization,History,Spanish,French,Biology,Social Science,0,0
414,Astro Engineering,Physics,Chinese,Aero Engineering,Chorus1,Chorus2,0,1
415,Social Science,History,English,Chinese,Aero Engineering,Physics,0,0
416,Machine Learning,Spanish,French,Biology,History,Chemistry,0,0
417,Aero Engineering,Political Science,Optimization,Chemistry,Chorus1,Chorus2,0,1
418,History,Optimization,English,Business,Biology,Algebra,0,0
419,Physics,Optimization,Algebra,Social Science,History,Chemistry,0,0
420,Machine Learning,History,English,Chinese,Astro Engineering,Chemistry,1,0
421,Algebra,Optimization,History,Biology,English,Chemistry,0,0
422,Social Science,Spanish,Physics,Algebra,Astro Engineering,Chinese,0,0
423,French,Political Science,English,Social Science,Physics,Business,0,0
424,Chemistry,Astro Engineering,Political Science,Chinese,Business,History,0,0
425,Algebra,Chinese,Political Science,Astro Engineering,Chorus1,Chorus2,0,1
426,Physics,Business,Social Science,Chemistry,Spanish,English,0,0
427,Chinese,Astro Engineering,Physics,Business,English,Biology,1,0
428,Machine Learning,Astro Engineering,Biology,Optimization,Political Science,Social Science,0,0
429,Astro Engineering,Aero Engineering,Chinese,Physics,History,Chemistry,1,0
430,Spanish,Chemistry,Machine Learning,English,Astro Engineering,Biology,1,0
431,Political Science,Machine Learning,Aero Engineering,French,Spanish,Astro Engineering,0,0
432,Optimization,History,Social Science,Chemistry,Chorus1,Chorus2,0,1
433,Algebra,Astro Engineering,Political Science,Biology,Chorus1,Chorus2,0,1
434,Optimization,Spanish,English,Social Science,Chorus1,Chorus2,0,1
435,Machine Learning,Physics,English,Biology,French,Astro Engineering,0,0
436,Biology,Political Science,Chinese,French,Optimization,History,1,0
437,Business,Machine Learning,Spanish,French,Political Science,Algebra,1,0
438,History,Political Science,Optimization,Chemistry,Chorus1,Chorus2,0,1
439,Biology,Chemistry,Optimization,Political Science,Machine Learning,Aero Engineering,0,0
440,Chemistry,Chinese,Spanish,French,English,Business,0,0
441,Astro Engineering,Optimization,Social Science,Political Science,Business,Chinese,0,0
442,Chemistry,Aero Engineering,Physics,English,Astro Engineering,Algebra,0,0
443,Astro Engineering,Spanish,Chemistry,Machine Learning,Biology,Aero Engineering,0,0
444,Machine Learning,Aero Engineering,English,Business,Biology,Political Science,1,0
445,Aero Engineering,Biology,Algebra,Political Science,Chemistry,Business,0,0
446,Astro Engineering,Social Science,English,Machine Learning,Chinese,History,0,0
447,French,Astro Engineering,Aero Engineering,Business,Spanish,Biology,0,0
448,French,Machine Learning,Business,Chemistry,English,Algebra,0,0
449,Political Science,Aero Engineering,Physics,History,Business,Optimization,0,0
450,Biology,Political Science,Optimization,Aero Engineering,Chinese,Chemistry,0,0
451,English,Spanish,Astro Engineering,Social Science,Algebra,Physics,0,0
452,Physics,Aero Engineering,Biology,Social Science,Political Science,Algebra,1,0
453,Optimization,English,Physics,Business,Political Science,Astro Engineering,0,0
454,Business,English,Physics,Optimization,Chorus1,Chorus2,0,1
455,Chemistry,Physics,English,French,Chinese,Machine Learning,0,0
456,Aero Engineering,Machine Learning,English,French,Business,Biology,0,0
457,Business,Machine Learning,History,Chemistry,Astro Engineering,Spanish,1,0
458,Social Science,Spanish,Astro Engineering,Political Science,Chinese,Chemistry,0,0
459,Political Science,Aero Engineering,Spanish,Optimization,Biology,Machine Learning,1,0
460,Social Science,History,French,Algebra,Machine Learning,Aero Engineering,0,0
461,History,Optimization,French,English,Political Science,Spanish,0,0
462,Biology,Social Science,Machine Learning,Algebra,Optimization,Business,0,0
463,Business,Optimization,Biology,Machine Learning,Chorus1,Chorus2,0,1
464,Biology,English,Optimization,Social Science,Political Science,Physics,0,0
465,Astro Engineering,Business,Chinese,English,Chorus1,Chorus2,0,1
466,Biology,Chemistry,English,Optimization,Machine Learning,French,0,0
467,French,Business,Algebra,Political Science,Chorus1,Chorus2,0,1
468,Physics,Political Science,Social Science,Chemistry,Optimization,Biology,0,0
469,Chinese,English,Aero Engineering,Chemistry,Machine Learning,Political Science,1,0
470,Physics,Aero Engineering,History,Astro Engineering,French,Spanish,1,0
471,Social Science,Biology,Political Science,Business,English,Chemistry,0,0
472,Astro Engineering,Chinese,Aero Engineering,Political Science,English,Business,0,0
473,Social Science,Business,Physics,Chemistry,Optimization,Chinese,0,0
474,English,Machine Learning,Business,Astro Engineering,Optimization,Spanish,0,0
475,Biology,English,Astro Engineering,Machine Learning,Political Science,Physics,0,0
476,Algebra,French,English,Astro Engineering,Optimization,History,0,0
477,Social Science,Spanish,Biology,Chemistry,Chorus1,Chorus2,0,1
478,Chinese,Algebra,Spanish,Physics,Political Science,English,0,0
479,Business,Astro Engineering,Aero Engineering,Machine Learning,Chorus1,Chorus2,0,1
480,Social Science,Chemistry,Optimization,Political Science,Chorus1,Chorus2,0,1
481,Algebra,Business,History,French,Astro Engineering,Political Science,0,0
482,Social Science,Aero Engineering,Chemistry,Algebra,Chinese,Physics,0,0
483,Astro Engineering,Aero Engineering,Algebra,Chemistry,History,Business,0,0
484,Business,Optimization,French,Physics,Chinese,History,1,0
485,Algebra,Political Science,Social Science,Biology,History,Business,0,0
486,Physics,Machine Learning,History,Spanish,Biology,English,1,0
487,Political Science,Astro Engineering,Aero Engineering,English,Chemistry,Algebra,0,0
488,History,English,French,Chinese,Algebra,Astro Engineering,0,0
489,Political Science,Physics,Machine Learning,Social Science,Chorus1,Chorus2,0,1
490,Astro Engineering,Aero Engineering,Biology,French,English,Political Science,1,0
491,English,Chemistry,Physics,Astro Engineering,Business,Chinese,1,0
492,Chinese,Political Science,History,Algebra,English,Biology,0,0
493,Spanish,Aero Engineering,Political Science,Business,English,Chemistry,0,0
494,French,Chemistry,Algebra,Astro Engineering,English,Spanish,0,0
495,Algebra,Aero Engineering,Optimization,Spanish,Machine Learning,Business,1,0
496,Astro Engineering,Aero Engineering,Social Science,French,Biology,Optimization,0,0
497,Optimization,Chemistry,French,Chinese,Machine Learning,English,0,0
498,Biology,English,Physics,Chinese,Chorus1,Chorus2,0,1
499,Biology,Aero Engineering,Social Science,French,Chorus1,Chorus2,0,1
500,Machine Learning,Optimization,Social Science,History,Political Science,Spanish,0,0
501,Machine Learning,Astro Engineering,Algebra,Chinese,Physics,Political Science,1,0
502,Business,Biology,Chinese,Chemistry,French,History,0,0
503,Algebra,English,Chemistry,Social Science,Astro Engineering,French,0,0
504,History,Chemistry,Social Science,Astro Engineering,Algebra,Political Science,0,0
505,History,Optimization,Spanish,Machine Learning,Chorus1,Chorus2,0,1
506,Political Science,History,English,Chemistry,Spanish,Biology,0,0
507,Chemistry,History,Machine Learning,Social Science,Political Science,Business,0,0
508,Social Science,Spanish,English,French,Chorus1,Chorus2,0,1
509,Astro Engineering,Algebra,Business,French,Chorus1,Chorus2,0,1
510,Spanish,Chemistry,Political Science,Chinese,Algebra,Machine Learning,0,0
511,French,Astro Engineering,Business,English,Chinese,Physics,0,0
512,English,Chemistry,Optimization,Political Science,Spanish,Astro Engineering,0,0
513,Business,Astro Engineering,Biology,Chinese,Social Science,History,0,0
514,Algebra,History,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
515,Business,Chinese,Social Science,Aero Engineering,Chorus1,Chorus2,0,1
516,Business,Aero Engineering,French,Machine Learning,Astro Engineering,Optimization,0,0
517,French,History,Chinese,Aero Engineering,English,Chemistry,0,0
518,Biology,History,Physics,Aero Engineering,Social Science,French,0,0
519,Optimization,Astro Engineering,Chinese,Chemistry,Chorus1,Chorus2,0,1
520,Machine Learning,Aero Engineering,Spanish,Physics,Social Science,Astro Engineering,0,0
521,Physics,Business,History,Biology,Aero Engineering,Spanish,0,0
522,Biology,English,Optimization,Machine Learning,Chorus1,Chorus2,0,1
523,English,Business,Biology,Astro Engineering,Optimization,Machine Learning,0,0
524,Algebra,English,Social Science,History,Chorus1,Chorus2,0,1
525,Aero Engineering,French,Chemistry,Chinese,Chorus1,Chorus2,0,1
526,Aero Engineering,Optimization,Business,Biology,Chorus1,Chorus2,0,1
527,Social Science,Astro Engineering,Physics,Biology,Chinese,Aero Engineering,0,0
528,French,Chemistry,Biology,History,English,Spanish,0,0
529,Aero Engineering,Optimization,Business,English,Algebra,Machine Learning,0,0
530,Social Science,English,History,Optimization,Biology,Political Science,0,0
531,Optimization,Chemistry,Biology,Machine Learning,History,Aero Engineering,0,0
532,Chinese,Aero Engineering,Biology,Social Science,French,Algebra,1,0
533,Spanish,Algebra,Chinese,English,Chorus1,Chorus2,0,1
534,Physics,Business,Spanish,French,Chorus1,Chorus2,0,1
535,Social Science,Biology,Chemistry,History,Physics,English,0,0
536,Spanish,Social Science,English,Astro Engineering,Physics,Chinese,1,0
537,Chinese,Algebra,Physics,Machine Learning,Astro Engineering,History,0,0
538,Chinese,Astro Engineering,Physics,Aero Engineering,French,History,1,0
539,Social Science,Business,Biology,Chinese,History,French,1,0
540,Optimization,Machine Learning,English,Social Science,Astro Engineering,Business,0,0
541,Chemistry,Astro Engineering,Chinese,English,Chorus1,Chorus2,0,1
542,Biology,Social Science,Spanish,Optimization,Political Science,Chinese,0,0
543,Astro Engineering,Chemistry,Social Science,History,English,French,1,0
544,Political Science,Business,Algebra,Spanish,Chorus1,Chorus2,0,1
545,Astro Engineering,English,Political Science,Optimization,Biology,Machine Learning,0,0
546,Machine Learning,English,Political Science,Physics,Aero Engineering,Chemistry,0,0
547,History,English,Social Science,Business,Biology,Physics,1,0
548,Chinese,Physics,History,Aero Engineering,French,Optimization,0,0
549,Biology,Optimization,Physics,Machine Learning,English,Chinese,0,0
550,Aero Engineering,History,Physics,French,Astro Engineering,Optimization,1,0
551,Optimization,Chemistry,Biology,Physics,Political Science,Chinese,1,0
552,English,Optimization,Political Science,Social Science,Spanish,Chemistry,1,0
553,Chinese,Optimization,Aero Engineering,Astro Engineering,Chorus1,Chorus2,0,1
554,Chinese,Chemistry,Optimization,History,Physics,Aero Engineering,0,0
555,Business,Astro Engineering,French,Spanish,Social Science,Physics,0,0
556,Algebra,Spanish,Astro Engineering,Social Science,Chorus1,Chorus2,0,1
557,Biology,English,Astro Engineering,Physics,Chorus1,Chorus2,0,1
558,Business,Chemistry,Physics,Aero Engineering,Chinese,Spanish,0,0
559,Chemistry,Biology,Astro Engineering,Physics,History,French,1,0
560,French,History,English,Chinese,Optimization,Social Science,1,0
561,Astro Engineering,English,Optimization,Spanish,Political Science,Machine Learning,0,0
562,English,Machine Learning,Social Science,Aero Engineering,History,Business,0,0
563,English,Business,Physics,Algebra,Social Science,History,1,0
564,Astro Engineering,English,Spanish,Algebra,Aero Engineering,Political Science,0,0
565,Spanish,Chinese,French,Business,Machine Learning,English,1,0
566,Biology,Chemistry,Algebra,History,Chinese,Machine Learning,1,0
567,Aero Engineering,Spanish,Chemistry,Business,French,Machine Learning,0,0
568,Biology,Chemistry,Astro Engineering,Algebra,Chorus1,Chorus2,0,1
569,Algebra,Optimization,Social Science,Spanish,Chorus1,Chorus2,0,1
570,Aero Engineering,Optimization,Algebra,Physics,Chemistry,Spanish,0,0
571,Business,Political Science,History,Machine Learning,Algebra,Aero Engineering,1,0
572,Spanish,Business,Biology,Machine Learning,Aero Engineering,Political Science,0,0
573,Spanish,Biology,Political Science,History,Chemistry,Machine Learning,0,0
574,Algebra,History,Chemistry,Optimization,Business,Astro Engineering,0,0
575,Spanish,French,Biology,Physics,Optimization,Political Science,0,0
576,French,Physics,Social Science,Political Science,History,Chemistry,0,0
577,Social Science,Physics,Machine Learning,Chemistry,Biology,Astro Engineering,0,0
578,Political Science,Aero Engineering,French,Social Science,Chorus1,Chorus2,0,1
579,Chinese,Chemistry,Business,Astro Engineering,History,Biology,1,0
580,Business,History,Biology,English,Physics,Spanish,0,0
581,Astro Engineering,Political Science,Optimization,Social Science,English,Aero Engineering,1,0
582,Spanish,Social Science,Aero Engineering,Astro Engineering,Chemistry,Biology,1,0
583,Physics,Algebra,Aero Engineering,Political Science,English,Social Science,1,0
584,Astro Engineering,Political Science,Chemistry,Machine Learning,Optimization,French,0,0
585,Aero Engineering,Biology,French,Astro Engineering,Chorus1,Chorus2,0,1
586,History,Astro Engineering,Aero Engineering,English,Chorus1,Chorus2,0,1
587,Chemistry,Chinese,Business,History,Chorus1,Chorus2,0,1
588,Biology,English,Chemistry,Spanish,Chorus1,Chorus2,0,1
589,Biology,Machine Learning,Physics,Astro Engineering,Aero Engineering,Political Science,0,0
590,Social Science,Chemistry,History,French,Aero Engineering,Astro Engineering,0,0
591,Astro Engineering,Chemistry,Political Science,Aero Engineering,French,History,1,0
592,Social Science,History,Biology,French,Optimization,Machine Learning,0,0
593,Social Science,Aero Engineering,Machine Learning,Political Science,Chorus1,Chorus2,0,1
594,Machine Learning,Chinese,Social Science,English,Political Science,Business,0,0
595,Chinese,Physics,Machine Learning,Chemistry,Algebra,English,0,0
596,Biology,History,English,Spanish,Business,Astro Engineering,0,0
597,Political Science,Chemistry,Physics,English,French,Social Science,0,0
598,Physics,Astro Engineering,Machine Learning,Aero Engineering,Chinese,History,0,0
599,French,Chinese,Algebra,Social Science,Chorus1,Chorus2,0,1
600,Machine Learning,English,Biology,Algebra,Optimization,Chemistry,1,0
601,Machine Learning,Optimization,Astro Engineering,English,Chorus1,Chorus2,0,1
602,Algebra,History,Political Science,Chemistry,Spanish,Astro Engineering,0,0
603,Biology,Physics,French,Machine Learning,Social Science,Astro Engineering,1,0
604,Business,French,Biology,Chemistry,Spanish,History,0,0
605,Biology,Aero Engineering,Astro Engineering,Chinese,Chorus1,Chorus2,0,1
606,Machine Learning,Astro Engineering,Aero Engineering,History,Spanish,English,0,0
