,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
399,Chemistry,Aero Engineering,French,Social Science,Astro Engineering,Algebra,0,0
400,Chinese,Political Science,Aero Engineering,Social Science,English,Astro Engineering,0,0
401,History,Aero Engineering,Algebra,Astro Engineering,Chemistry,Spanish,1,0
402,English,History,Algebra,Physics,Machine Learning,Chemistry,1,0
403,Machine Learning,Physics,Aero Engineering,Astro Engineering,Biology,Social Science,0,0
404,Optimization,Algebra,Biology,Business,Chorus1,Chorus2,0,1
405,English,Algebra,Business,Machine Learning,Social Science,Spanish,1,0
406,Optimization,Biology,Algebra,Physics,Business,Social Science,0,0
407,Biology,Optimization,Business,Physics,Social Science,Political Science,0,0
408,Aero Engineering,Social Science,Chinese,Political Science,Chorus1,Chorus2,0,1
409,Algebra,Business,Social Science,Political Science,French,Machine Learning,0,0
410,Chemistry,Chinese,French,History,Biology,Machine Learning,1,0
411,Spanish,Political Science,Physics,Chemistry,Optimization,Aero Engineering,1,0
412,Biology,Astro Engineering,Chemistry,Social Science,History,Aero Engineering,1,0
413,Aero Engineering,Biology,Machine Learning,Chemistry,Political Science,History,1,0
414,English,Political Science,Spanish,Astro Engineering,History,Chinese,0,0
415,Chinese,Social Science,Spanish,Algebra,French,Machine Learning,1,0
416,Physics,English,Business,Astro Engineering,Chemistry,Chinese,1,0
417,Astro Engineering,Optimization,Chinese,Algebra,Machine Learning,Physics,0,0
418,French,Political Science,Machine Learning,Chemistry,English,Aero Engineering,0,0
419,Spanish,Chemistry,Social Science,Optimization,Machine Learning,Astro Engineering,1,0
420,Astro Engineering,Machine Learning,Optimization,Aero Engineering,Political Science,History,1,0
421,Chinese,History,Spanish,English,Business,French,0,0
422,Optimization,Chemistry,Social Science,English,Chorus1,Chorus2,0,1
423,French,Machine Learning,Social Science,Biology,Optimization,Chinese,0,0
424,Biology,English,Optimization,Political Science,Business,Physics,0,0
425,Chemistry,Social Science,Optimization,Physics,Spanish,Chinese,0,0
426,Chinese,Political Science,French,English,Social Science,Algebra,0,0
427,History,Social Science,Spanish,Business,Chorus1,Chorus2,0,1
428,Physics,Social Science,Aero Engineering,Chinese,History,Political Science,1,0
429,Chemistry,Aero Engineering,French,Chinese,Physics,Algebra,0,0
430,Astro Engineering,Machine Learning,Physics,Chemistry,Optimization,Chinese,0,0
431,Biology,Social Science,History,Aero Engineering,Algebra,Political Science,0,0
432,Business,Spanish,Physics,French,Optimization,Social Science,0,0
433,French,Business,Algebra,Optimization,Machine Learning,Astro Engineering,0,0
434,Aero Engineering,Spanish,Chinese,Business,Social Science,Physics,1,0
435,Political Science,Astro Engineering,Physics,History,Chinese,Chemistry,0,0
436,Spanish,Optimization,French,Political Science,Chorus1,Chorus2,0,1
437,English,Business,Political Science,Astro Engineering,Algebra,History,0,0
438,Algebra,Machine Learning,Biology,Spanish,Chinese,Aero Engineering,1,0
439,Political Science,English,French,Algebra,Biology,Aero Engineering,1,0
440,Spanish,Social Science,French,History,Chorus1,Chorus2,0,1
441,Physics,Chinese,French,Business,Chemistry,Biology,0,0
442,Biology,Optimization,History,Business,Machine Learning,Chinese,0,0
443,Business,Political Science,Chinese,History,Chorus1,Chorus2,0,1
444,Chinese,History,Biology,Business,Astro Engineering,Machine Learning,0,0
445,English,Chemistry,Aero Engineering,Algebra,Political Science,Machine Learning,1,0
446,Algebra,Chemistry,Spanish,Business,Social Science,Biology,1,0
447,Spanish,History,Political Science,Optimization,Chinese,Aero Engineering,0,0
448,Astro Engineering,Physics,English,Social Science,Spanish,Chemistry,0,0
449,English,Physics,Algebra,Machine Learning,Chorus1,Chorus2,0,1
450,Political Science,Aero Engineering,English,Biology,Spanish,Social Science,0,0
451,Aero Engineering,Chemistry,Chinese,Physics,Biology,Political Science,1,0
452,Algebra,Chinese,Aero Engineering,Chemistry,Chorus1,Chorus2,0,1
453,Biology,Physics,Political Science,English,Machine Learning,Social Science,1,0
454,English,History,Optimization,Astro Engineering,Chinese,Political Science,1,0
455,Physics,Chinese,French,History,Chorus1,Chorus2,0,1
456,Optimization,French,Spanish,Chinese,Aero Engineering,History,0,0
457,Algebra,Optimization,Business,Chemistry,Chinese,Physics,1,0
458,Social Science,Chinese,Political Science,Machine Learning,Chorus1,Chorus2,0,1
459,Astro Engineering,English,Chemistry,History,Aero Engineering,Machine Learning,0,0
460,Social Science,Business,Algebra,Biology,Political Science,Spanish,0,0
461,Machine Learning,Chinese,Biology,Astro Engineering,History,Optimization,0,0
462,English,Chemistry,Astro Engineering,French,Chorus1,Chorus2,0,1
463,Political Science,Astro Engineering,Aero Engineering,Biology,French,Chinese,1,0
464,Astro Engineering,Spanish,Algebra,Biology,Chemistry,Political Science,0,0
465,Biology,Astro Engineering,French,English,Spanish,History,1,0
466,Business,Aero Engineering,Political Science,Chemistry,History,Biology,0,0
467,Biology,Machine Learning,Chemistry,Chinese,Physics,French,0,0
468,History,Algebra,English,Chemistry,French,Physics,0,0
469,Machine Learning,French,History,Social Science,Physics,Chinese,1,0
470,English,Optimization,Spanish,History,Machine Learning,Astro Engineering,0,0
471,English,Biology,History,French,Chorus1,Chorus2,0,1
472,Machine Learning,Political Science,Astro Engineering,Algebra,Optimization,Chemistry,1,0
473,Algebra,English,History,Machine Learning,Physics,Social Science,0,0
474,History,French,Optimization,Spanish,Physics,Biology,0,0
475,Astro Engineering,Social Science,Physics,Chemistry,Biology,Machine Learning,0,0
476,Business,Social Science,Spanish,Optimization,Chinese,Chemistry,0,0
477,Political Science,Social Science,Algebra,Chinese,Chorus1,Chorus2,0,1
478,Physics,Optimization,Machine Learning,Chemistry,Astro Engineering,English,0,0
479,Biology,Aero Engineering,French,English,Chemistry,Astro Engineering,0,0
480,Machine Learning,Optimization,English,Social Science,Astro Engineering,Algebra,0,0
481,History,Physics,Social Science,Political Science,Chorus1,Chorus2,0,1
482,Chemistry,Spanish,Chinese,Algebra,Biology,Aero Engineering,0,0
483,Spanish,Chinese,English,Chemistry,Algebra,Business,1,0
484,Astro Engineering,History,Biology,Chinese,Chemistry,Aero Engineering,0,0
485,Business,History,Astro Engineering,Chinese,Machine Learning,Chemistry,0,0
486,Algebra,Social Science,Biology,Political Science,Optimization,Astro Engineering,0,0
487,French,Biology,Social Science,English,Aero Engineering,Spanish,1,0
488,Chinese,History,Political Science,Aero Engineering,Chorus1,Chorus2,0,1
489,Chemistry,Algebra,Chinese,Business,Political Science,Astro Engineering,0,0
490,Biology,French,Spanish,Social Science,Chorus1,Chorus2,0,1
491,Biology,Optimization,Spanish,Astro Engineering,History,Chemistry,0,0
492,Astro Engineering,Aero Engineering,Spanish,Physics,Chorus1,Chorus2,0,1
493,Machine Learning,Chemistry,Algebra,Optimization,Astro Engineering,Biology,0,0
494,Spanish,Physics,Political Science,Astro Engineering,Machine Learning,Chemistry,0,0
495,Political Science,Machine Learning,Astro Engineering,Biology,Chorus1,Chorus2,0,1
496,French,English,Business,Spanish,Political Science,Chinese,0,0
497,Social Science,Political Science,Chemistry,Astro Engineering,Algebra,English,1,0
498,Physics,Biology,Algebra,Optimization,Spanish,Chemistry,0,0
499,Social Science,History,Biology,Physics,Chorus1,Chorus2,0,1
500,History,Optimization,English,Machine Learning,Business,Astro Engineering,0,0
501,English,Astro Engineering,Optimization,Physics,Biology,Algebra,0,0
502,History,Astro Engineering,Political Science,English,Aero Engineering,Business,0,0
503,Algebra,Chinese,Political Science,Spanish,French,Aero Engineering,0,0
504,Social Science,History,Aero Engineering,Astro Engineering,English,Optimization,0,0
505,Chinese,English,Political Science,Physics,Chorus1,Chorus2,0,1
506,Political Science,Chemistry,Astro Engineering,History,Physics,Aero Engineering,1,0
507,Aero Engineering,Physics,Machine Learning,English,Chorus1,Chorus2,0,1
508,Chinese,Optimization,English,Aero Engineering,Machine Learning,Social Science,0,0
509,Algebra,Social Science,Astro Engineering,Chemistry,Chorus1,Chorus2,0,1
510,History,Spanish,Physics,Chemistry,Astro Engineering,Aero Engineering,1,0
511,Social Science,Optimization,History,Business,Aero Engineering,Biology,0,0
512,Algebra,History,Biology,Optimization,Aero Engineering,French,1,0
513,History,Chinese,French,Algebra,Aero Engineering,Spanish,0,0
514,Machine Learning,Aero Engineering,French,Chemistry,Algebra,Physics,0,0
515,Biology,Social Science,History,Business,French,Algebra,0,0
516,Algebra,History,Astro Engineering,Social Science,Business,Optimization,1,0
517,Political Science,English,Astro Engineering,Social Science,Physics,Biology,1,0
518,English,Business,French,Political Science,Algebra,Machine Learning,0,0
519,Chinese,Optimization,Political Science,Astro Engineering,Chorus1,Chorus2,0,1
520,Algebra,Chemistry,Political Science,Chinese,Physics,Spanish,0,0
521,French,Astro Engineering,Chinese,Biology,Chorus1,Chorus2,0,1
522,Optimization,Chinese,Chemistry,Spanish,Astro Engineering,Business,0,0
523,Astro Engineering,Business,Machine Learning,Social Science,Chorus1,Chorus2,0,1
524,Spanish,Social Science,Biology,Astro Engineering,Political Science,Machine Learning,1,0
525,Machine Learning,Optimization,Social Science,Algebra,English,History,1,0
526,Business,Optimization,Machine Learning,English,Physics,Political Science,0,0
527,Physics,English,Algebra,Aero Engineering,Chorus1,Chorus2,0,1
528,Chemistry,Astro Engineering,Aero Engineering,Machine Learning,Political Science,Algebra,1,0
529,Optimization,Social Science,History,Physics,Biology,Political Science,0,0
530,Chinese,Chemistry,Spanish,French,Algebra,History,0,0
531,Spanish,Physics,Social Science,Aero Engineering,Chorus1,Chorus2,0,1
532,Social Science,English,French,Chinese,Physics,Biology,0,0
533,History,Biology,Business,Optimization,Machine Learning,Astro Engineering,1,0
534,French,Business,Physics,Astro Engineering,Chinese,Algebra,0,0
535,French,Chinese,Algebra,Biology,Social Science,Machine Learning,1,0
536,Spanish,Business,Physics,Social Science,Political Science,Machine Learning,1,0
537,Chemistry,Spanish,Optimization,Political Science,French,Social Science,0,0
538,Algebra,French,Astro Engineering,Political Science,Chemistry,Biology,1,0
539,History,Business,Optimization,Machine Learning,Chorus1,Chorus2,0,1
540,Aero Engineering,Physics,Chinese,History,English,Algebra,1,0
541,Political Science,French,Business,Social Science,Biology,English,1,0
542,Aero Engineering,History,French,Political Science,Chorus1,Chorus2,0,1
543,Biology,Spanish,History,Aero Engineering,Chorus1,Chorus2,0,1
544,History,Business,Machine Learning,Social Science,Astro Engineering,English,1,0
545,Physics,Spanish,History,Biology,Chorus1,Chorus2,0,1
546,French,Machine Learning,Business,English,Spanish,Political Science,0,0
547,English,Chemistry,Spanish,Social Science,History,Optimization,0,0
548,History,Political Science,Chemistry,English,Chorus1,Chorus2,0,1
549,Optimization,Spanish,Astro Engineering,Political Science,Chorus1,Chorus2,0,1
550,English,History,Business,Astro Engineering,Biology,Algebra,0,0
551,Physics,Spanish,Chemistry,Algebra,Machine Learning,History,0,0
552,Optimization,Algebra,Chemistry,Aero Engineering,Machine Learning,Biology,0,0
553,Business,History,Astro Engineering,Spanish,Chorus1,Chorus2,0,1
554,History,Astro Engineering,Algebra,Spanish,Business,Aero Engineering,0,0
555,French,Biology,Astro Engineering,Machine Learning,Political Science,Chemistry,1,0
556,Business,Algebra,Political Science,Chemistry,Spanish,Astro Engineering,0,0
557,Physics,Political Science,Chemistry,Biology,Chorus1,Chorus2,0,1
558,English,Machine Learning,Chemistry,French,Chorus1,Chorus2,0,1
559,Machine Learning,Political Science,Spanish,Social Science,Astro Engineering,Biology,1,0
560,Business,Biology,Aero Engineering,Chinese,Chorus1,Chorus2,0,1
561,Algebra,Aero Engineering,Political Science,Physics,Machine Learning,Chinese,0,0
562,Chinese,Social Science,Business,Chemistry,Chorus1,Chorus2,0,1
563,Algebra,English,Physics,Chemistry,Chorus1,Chorus2,0,1
564,Chinese,English,Machine Learning,Business,Chemistry,Aero Engineering,0,0
565,History,Biology,Machine Learning,Aero Engineering,Political Science,Business,1,0
566,Aero Engineering,English,Algebra,Social Science,Chorus1,Chorus2,0,1
567,Biology,French,History,Physics,Chorus1,Chorus2,0,1
568,Optimization,French,Chemistry,Chinese,Spanish,Biology,0,0
569,English,Algebra,Biology,French,Spanish,Machine Learning,0,0
570,Spanish,English,Chinese,Physics,Machine Learning,Social Science,0,0
571,Biology,Optimization,Physics,History,Chorus1,Chorus2,0,1
572,Optimization,French,Biology,Spanish,Chorus1,Chorus2,0,1
573,Machine Learning,Chemistry,Spanish,Astro Engineering,Optimization,History,1,0
574,Optimization,Physics,English,History,Chorus1,Chorus2,0,1
575,Biology,Optimization,Machine Learning,History,Chorus1,Chorus2,0,1
576,Biology,Optimization,Algebra,Astro Engineering,Chemistry,Machine Learning,0,0
577,Astro Engineering,Chinese,Algebra,Machine Learning,Physics,English,0,0
578,Optimization,Algebra,Aero Engineering,Physics,French,History,1,0
579,Physics,Astro Engineering,Biology,History,Algebra,Business,1,0
580,History,Astro Engineering,Chinese,French,Spanish,Chemistry,1,0
581,Political Science,Chinese,Astro Engineering,Business,Social Science,Biology,1,0
582,History,Optimization,Aero Engineering,Chemistry,English,Spanish,0,0
583,Machine Learning,Chinese,Physics,Aero Engineering,Business,Algebra,0,0
584,Business,Algebra,Biology,Aero Engineering,Spanish,English,0,0
585,Astro Engineering,Political Science,Chinese,Business,Optimization,Aero Engineering,0,0
586,Astro Engineering,Biology,Chemistry,Social Science,Optimization,Aero Engineering,0,0
587,French,Biology,Chemistry,Political Science,Physics,Social Science,1,0
588,Physics,Chemistry,Biology,Aero Engineering,Machine Learning,Spanish,0,0
589,History,Business,Biology,Spanish,Political Science,Aero Engineering,1,0
590,French,Algebra,Chemistry,English,Chorus1,Chorus2,0,1
591,English,Biology,Business,Spanish,French,Astro Engineering,1,0
592,Chinese,History,Machine Learning,Biology,Chorus1,Chorus2,0,1
593,Algebra,Chinese,Spanish,Social Science,Chorus1,Chorus2,0,1
594,Spanish,Physics,Aero Engineering,English,History,Optimization,1,0
595,Political Science,Optimization,Astro Engineering,Spanish,French,Biology,1,0
596,Machine Learning,History,Spanish,Astro Engineering,Biology,French,1,0
597,Physics,Machine Learning,Biology,Political Science,Chorus1,Chorus2,0,1
598,Political Science,English,Chinese,Biology,French,Optimization,0,0
599,Political Science,Chemistry,Astro Engineering,Algebra,Optimization,Spanish,0,0
600,Social Science,English,Spanish,Business,Aero Engineering,Biology,1,0
601,Algebra,History,Chemistry,Astro Engineering,Chorus1,Chorus2,0,1
602,Political Science,Business,Physics,Chemistry,Chorus1,Chorus2,0,1
603,Business,English,Machine Learning,French,Astro Engineering,Optimization,0,0
