,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
400,Optimization,Chinese,Astro Engineering,Business,Biology,Spanish,1,0
401,Chemistry,Political Science,Spanish,History,Chorus1,Chorus2,0,1
402,English,French,Chinese,Algebra,Business,Aero Engineering,0,0
403,Algebra,Chinese,Spanish,English,Aero Engineering,Machine Learning,1,0
404,History,Algebra,Biology,Spanish,Aero Engineering,French,0,0
405,French,Chinese,Chemistry,Political Science,Chorus1,Chorus2,0,1
406,Biology,Astro Engineering,History,Social Science,Aero Engineering,Chemistry,0,0
407,Machine Learning,Social Science,Astro Engineering,French,Aero Engineering,Chemistry,0,0
408,History,Optimization,Machine Learning,English,Chinese,Astro Engineering,1,0
409,French,Business,Optimization,Biology,Algebra,Spanish,1,0
410,Business,Aero Engineering,Chemistry,Physics,Spanish,Algebra,0,0
411,Spanish,English,Chinese,Business,Optimization,Aero Engineering,0,0
412,Biology,Chinese,Chemistry,Optimization,Social Science,Business,0,0
413,Astro Engineering,English,Spanish,Political Science,Chinese,Business,1,0
414,Chinese,Physics,Spanish,Chemistry,Chorus1,Chorus2,0,1
415,Business,Optimization,Biology,Machine Learning,Chorus1,Chorus2,0,1
416,Political Science,Physics,Social Science,Chinese,History,Biology,0,0
417,Aero Engineering,Spanish,Algebra,English,Chemistry,Business,1,0
418,Astro Engineering,Aero Engineering,Social Science,Political Science,History,Optimization,0,0
419,Machine Learning,Social Science,Algebra,Optimization,Chorus1,Chorus2,0,1
420,Aero Engineering,Social Science,Machine Learning,Chinese,Spanish,Biology,0,0
421,Biology,Chemistry,Chinese,Optimization,Chorus1,Chorus2,0,1
422,Machine Learning,Spanish,Social Science,French,English,Physics,0,0
423,Chemistry,Physics,Astro Engineering,French,Chorus1,Chorus2,0,1
424,Algebra,Business,Astro Engineering,Chinese,Chorus1,Chorus2,0,1
425,Algebra,Physics,French,History,Social Science,Chemistry,0,0
426,French,Biology,English,Physics,Political Science,Chinese,0,0
427,Chinese,Aero Engineering,English,Astro Engineering,Biology,Algebra,0,0
428,French,Biology,Algebra,Social Science,Optimization,Astro Engineering,0,0
429,French,Physics,Aero Engineering,Chinese,English,History,0,0
430,Chemistry,French,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
431,Social Science,Political Science,Aero Engineering,English,Biology,Physics,0,0
432,Business,Spanish,Astro Engineering,Social Science,Optimization,Political Science,0,0
433,Spanish,Chinese,Aero Engineering,Chemistry,Business,French,1,0
434,Astro Engineering,History,English,Algebra,Physics,Spanish,1,0
435,Machine Learning,Aero Engineering,English,Spanish,Biology,Physics,0,0
436,History,Machine Learning,Aero Engineering,Chemistry,Optimization,Chinese,0,0
437,Chinese,Biology,Algebra,French,Physics,History,0,0
438,Social Science,Physics,Aero Engineering,Machine Learning,English,French,1,0
439,Biology,Astro Engineering,Social Science,History,English,Optimization,0,0
440,Optimization,Biology,Machine Learning,Spanish,Aero Engineering,Political Science,0,0
441,Chemistry,Machine Learning,Algebra,Optimization,Social Science,Spanish,0,0
442,History,Business,Physics,Chinese,Spanish,Optimization,0,0
443,Algebra,Chemistry,Astro Engineering,Machine Learning,Physics,English,1,0
444,Astro Engineering,Chinese,History,Biology,Optimization,Physics,1,0
445,Aero Engineering,Political Science,History,Machine Learning,Biology,English,0,0
446,French,Algebra,Optimization,Political Science,Machine Learning,History,0,0
447,Aero Engineering,Machine Learning,Spanish,Chinese,Physics,Business,0,0
448,Social Science,Machine Learning,Astro Engineering,Algebra,Aero Engineering,Spanish,0,0
449,Algebra,Chinese,English,Social Science,Chemistry,Aero Engineering,0,0
450,Chemistry,Chinese,Biology,Spanish,Optimization,Machine Learning,0,0
451,Aero Engineering,Spanish,Optimization,Chemistry,Biology,Physics,1,0
452,French,Political Science,Biology,Social Science,English,Astro Engineering,1,0
453,Physics,Optimization,Business,Aero Engineering,French,Machine Learning,1,0
454,Social Science,Physics,French,Algebra,English,Aero Engineering,0,0
455,Social Science,Aero Engineering,Chemistry,Chinese,English,History,0,0
456,Physics,Astro Engineering,Chemistry,Aero Engineering,Biology,English,0,0
457,Political Science,Chinese,Spanish,English,Aero Engineering,Astro Engineering,0,0
458,French,English,Biology,Algebra,Physics,Astro Engineering,0,0
459,Machine Learning,Social Science,Business,Algebra,Chorus1,Chorus2,0,1
460,Biology,Chinese,Astro Engineering,Chemistry,French,Machine Learning,0,0
461,Chemistry,Spanish,English,Business,Political Science,Chinese,0,0
462,Chinese,Optimization,Business,Spanish,French,Biology,0,0
463,Political Science,Biology,History,Optimization,Spanish,Astro Engineering,0,0
464,Chemistry,Physics,English,French,Algebra,Business,0,0
465,Social Science,Chinese,Business,English,Chorus1,Chorus2,0,1
466,Machine Learning,Social Science,Business,English,Political Science,French,0,0
467,Optimization,Physics,Spanish,Business,English,Chinese,0,0
468,Biology,Astro Engineering,Machine Learning,Aero Engineering,Chemistry,Physics,0,0
469,History,Chemistry,Optimization,Chinese,Astro Engineering,English,0,0
470,Astro Engineering,Machine Learning,Biology,Algebra,History,Political Science,0,0
471,History,French,Political Science,English,Chinese,Astro Engineering,0,0
472,Chemistry,Physics,Business,Chinese,Biology,Social Science,0,0
473,Aero Engineering,French,Spanish,Biology,Astro Engineering,Political Science,0,0
474,History,Business,English,Social Science,Optimization,Aero Engineering,0,0
475,Physics,Spanish,Machine Learning,Astro Engineering,Algebra,Business,1,0
476,Social Science,Business,Aero Engineering,Astro Engineering,Chinese,French,0,0
477,History,Astro Engineering,Biology,French,Algebra,Optimization,0,0
478,Political Science,Spanish,Algebra,Chemistry,Business,Astro Engineering,1,0
479,Astro Engineering,Chinese,Spanish,English,Chorus1,Chorus2,0,1
480,Biology,French,Political Science,Spanish,Algebra,Physics,0,0
481,Optimization,Biology,Astro Engineering,Business,History,English,0,0
482,English,Physics,Social Science,Optimization,Biology,Machine Learning,0,0
483,Chinese,Machine Learning,Biology,Algebra,Optimization,Political Science,0,0
484,Business,Spanish,Aero Engineering,Chinese,Astro Engineering,Political Science,0,0
485,English,Political Science,French,Chemistry,Chorus1,Chorus2,0,1
486,Algebra,Spanish,French,English,Chorus1,Chorus2,0,1
487,Physics,History,Chinese,Biology,Social Science,Machine Learning,1,0
488,Optimization,Machine Learning,Chemistry,History,Business,French,0,0
489,Chemistry,English,Astro Engineering,Spanish,Aero Engineering,Machine Learning,1,0
490,Aero Engineering,English,Political Science,Biology,Machine Learning,Spanish,1,0
491,Algebra,Spanish,French,Biology,Aero Engineering,Machine Learning,1,0
492,Biology,Social Science,Chinese,Physics,Chemistry,Spanish,0,0
493,Aero Engineering,History,Physics,Spanish,Astro Engineering,Biology,1,0
494,English,Algebra,Political Science,Machine Learning,History,Chemistry,0,0
495,Astro Engineering,Social Science,Biology,Optimization,English,Algebra,0,0
496,Aero Engineering,Spanish,Physics,Chinese,English,History,0,0
497,Optimization,Chemistry,Aero Engineering,Spanish,French,English,1,0
498,Social Science,Algebra,Chemistry,Aero Engineering,Chorus1,Chorus2,0,1
499,Social Science,English,Biology,Physics,Optimization,Chinese,0,0
500,Chemistry,Machine Learning,Spanish,English,Optimization,Astro Engineering,0,0
501,Chemistry,Physics,Chinese,French,Optimization,Algebra,0,0
502,Physics,Social Science,Astro Engineering,Chinese,History,Chemistry,1,0
503,Astro Engineering,History,Business,Optimization,Physics,Spanish,0,0
504,Social Science,Machine Learning,French,Chinese,Political Science,Chemistry,1,0
505,Chinese,Machine Learning,Aero Engineering,Optimization,Chemistry,Political Science,0,0
506,Algebra,Aero Engineering,Political Science,Machine Learning,Chinese,Astro Engineering,0,0
507,Business,French,Social Science,Chemistry,Chorus1,Chorus2,0,1
508,Biology,Algebra,French,Machine Learning,Political Science,History,0,0
509,Machine Learning,Biology,Social Science,French,Chorus1,Chorus2,0,1
510,Biology,Political Science,Aero Engineering,English,Business,Astro Engineering,0,0
511,Chemistry,Political Science,Algebra,Social Science,Astro Engineering,Optimization,0,0
512,English,Aero Engineering,Optimization,Social Science,Algebra,History,0,0
513,Astro Engineering,Aero Engineering,French,Optimization,Machine Learning,History,0,0
514,Political Science,Physics,Optimization,Biology,Business,Aero Engineering,1,0
515,Optimization,Algebra,Machine Learning,Chemistry,Business,Social Science,1,0
516,Political Science,Business,French,Optimization,Machine Learning,Astro Engineering,0,0
517,Biology,Astro Engineering,Political Science,Business,History,Machine Learning,0,0
518,Machine Learning,Chemistry,French,Business,Astro Engineering,History,0,0
519,Astro Engineering,Aero Engineering,History,Machine Learning,Business,Spanish,1,0
520,Political Science,Spanish,Chemistry,Algebra,Machine Learning,English,0,0
521,Social Science,Astro Engineering,Aero Engineering,Spanish,Chorus1,Chorus2,0,1
522,Optimization,Business,Astro Engineering,Social Science,Aero Engineering,Chemistry,0,0
523,English,Optimization,Chemistry,History,Aero Engineering,French,0,0
524,History,Machine Learning,Optimization,Aero Engineering,Astro Engineering,Spanish,1,0
525,Social Science,Algebra,Chemistry,Biology,Political Science,Physics,0,0
526,Chemistry,Social Science,Chinese,Business,Chorus1,Chorus2,0,1
527,Optimization,Chinese,Business,Chemistry,Chorus1,Chorus2,0,1
528,Political Science,Machine Learning,Spanish,English,French,Physics,0,0
529,Aero Engineering,Physics,Chinese,Spanish,Chemistry,English,0,0
530,Social Science,Aero Engineering,History,Machine Learning,Chorus1,Chorus2,0,1
531,Biology,English,Social Science,Spanish,Optimization,French,0,0
532,Biology,Astro Engineering,Spanish,Political Science,Physics,Chinese,0,0
533,Astro Engineering,Social Science,Business,French,Political Science,English,0,0
534,Algebra,Astro Engineering,Political Science,Business,Aero Engineering,Optimization,0,0
535,Spanish,Physics,Algebra,English,Biology,Social Science,0,0
536,Algebra,Spanish,French,Social Science,Political Science,English,0,0
537,Business,Biology,Chinese,Chemistry,Machine Learning,History,1,0
538,Physics,Machine Learning,Chinese,Political Science,Astro Engineering,English,0,0
539,Political Science,Business,History,Chinese,Biology,French,1,0
540,Business,Spanish,Chemistry,Political Science,Chinese,Physics,0,0
541,Physics,Biology,Machine Learning,Chinese,Business,Astro Engineering,0,0
542,English,Optimization,Biology,French,Machine Learning,Astro Engineering,0,0
543,Social Science,Physics,Optimization,Business,French,Spanish,0,0
544,Physics,Political Science,English,Business,Chinese,Chemistry,0,0
545,Spanish,Social Science,English,Algebra,Machine Learning,Optimization,0,0
546,Chemistry,Machine Learning,History,Biology,Aero Engineering,French,0,0
547,Business,Algebra,Aero Engineering,Political Science,Machine Learning,Biology,0,0
548,Chemistry,French,Social Science,Astro Engineering,Business,Aero Engineering,1,0
549,Physics,Social Science,Optimization,Business,Astro Engineering,French,1,0
550,French,Astro Engineering,Business,Algebra,Machine Learning,Social Science,0,0
551,Machine Learning,Chemistry,Business,Chinese,Aero Engineering,French,1,0
552,Astro Engineering,History,Algebra,Spanish,Chorus1,Chorus2,0,1
553,Biology,Social Science,Physics,Business,Chinese,English,0,0
554,Chemistry,Social Science,Business,Chinese,Political Science,French,0,0
555,Biology,Chemistry,Spanish,History,Physics,Algebra,1,0
556,Astro Engineering,History,Business,Chemistry,Chinese,Machine Learning,0,0
557,Aero Engineering,Biology,Social Science,Chemistry,Chinese,Algebra,0,0
558,Physics,Algebra,Optimization,Chinese,Machine Learning,Spanish,0,0
559,Chemistry,Business,Biology,Political Science,Aero Engineering,French,0,0
560,Social Science,Chinese,Physics,English,Algebra,Spanish,0,0
561,Algebra,Spanish,Chemistry,History,Business,Optimization,0,0
562,Algebra,Political Science,Spanish,English,Astro Engineering,Machine Learning,1,0
563,French,Chemistry,Political Science,Astro Engineering,Spanish,Algebra,0,0
564,Chemistry,French,Algebra,Biology,Spanish,Astro Engineering,0,0
565,Chinese,Algebra,Astro Engineering,English,Spanish,Aero Engineering,0,0
566,Social Science,English,Spanish,Chemistry,Political Science,History,1,0
567,Spanish,Astro Engineering,Algebra,Political Science,Machine Learning,Biology,0,0
568,Machine Learning,Chemistry,Business,Algebra,Aero Engineering,English,1,0
569,Machine Learning,Algebra,French,Aero Engineering,Chorus1,Chorus2,0,1
570,Algebra,Social Science,Chemistry,Political Science,Physics,Spanish,0,0
571,English,Spanish,History,Algebra,Business,Biology,1,0
572,Chinese,History,French,Optimization,Aero Engineering,Social Science,1,0
573,History,French,Social Science,Machine Learning,Chinese,Astro Engineering,0,0
574,Astro Engineering,Business,Biology,Spanish,French,Chemistry,0,0
575,Aero Engineering,Spanish,Chinese,Social Science,Chorus1,Chorus2,0,1
576,Business,Chinese,French,History,Political Science,Optimization,1,0
577,Algebra,Astro Engineering,Physics,Chemistry,Biology,Machine Learning,0,0
578,Physics,French,English,Optimization,Biology,Chinese,0,0
579,Astro Engineering,Social Science,Chinese,Physics,Aero Engineering,English,0,0
580,Chemistry,Aero Engineering,History,Political Science,Spanish,Astro Engineering,0,0
581,English,Political Science,Chemistry,Algebra,Spanish,Biology,1,0
582,Chemistry,Chinese,Biology,English,Chorus1,Chorus2,0,1
583,Spanish,Optimization,French,Chinese,Chemistry,Astro Engineering,0,0
584,Algebra,Astro Engineering,Chinese,Optimization,Biology,Business,1,0
585,Aero Engineering,English,Business,Biology,Machine Learning,Chinese,0,0
586,Chinese,Machine Learning,Optimization,Business,Chorus1,Chorus2,0,1
587,Biology,English,Spanish,Aero Engineering,Chorus1,Chorus2,0,1
588,Biology,History,Chemistry,Algebra,Chorus1,Chorus2,0,1
589,Social Science,Aero Engineering,Business,Spanish,French,English,1,0
590,Chinese,Algebra,Business,Physics,Biology,Chemistry,0,0
591,English,Business,Optimization,Machine Learning,Chorus1,Chorus2,0,1
592,Machine Learning,Physics,Astro Engineering,Biology,Political Science,Chinese,0,0
593,Astro Engineering,Spanish,Aero Engineering,Optimization,Chorus1,Chorus2,0,1
594,Physics,Biology,Machine Learning,Spanish,Chorus1,Chorus2,0,1
595,History,Spanish,Biology,Machine Learning,Aero Engineering,Optimization,0,0
596,Algebra,Spanish,History,Optimization,Chorus1,Chorus2,0,1
597,Chinese,Algebra,Social Science,Chemistry,Chorus1,Chorus2,0,1
598,History,English,Biology,Social Science,Chorus1,Chorus2,0,1
599,Political Science,Spanish,Physics,Optimization,Business,Chemistry,1,0
600,Chinese,Chemistry,Aero Engineering,Astro Engineering,Business,French,0,0
601,French,Algebra,Physics,Political Science,Chorus1,Chorus2,0,1
602,Business,Social Science,English,Chemistry,French,Algebra,0,0
603,French,Social Science,History,Business,Aero Engineering,English,0,0
604,Business,Political Science,Social Science,Physics,English,Biology,0,0
605,Optimization,Spanish,Chinese,Social Science,Chorus1,Chorus2,0,1
606,Political Science,Machine Learning,Optimization,Social Science,Aero Engineering,Chinese,1,0
607,Astro Engineering,Biology,Machine Learning,French,Spanish,Physics,0,0
608,Optimization,Machine Learning,Biology,Algebra,Chorus1,Chorus2,0,1
609,Physics,Business,French,Chinese,Machine Learning,Biology,0,0
610,French,Chinese,Business,Political Science,History,Physics,0,0
611,Aero Engineering,Chemistry,Spanish,Astro Engineering,Biology,Political Science,0,0
