,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Athlete,Chorus
396,Political Science,French,Aero Engineering,Machine Learning,Business,Spanish,0,0
397,Algebra,Chinese,Biology,Business,French,Optimization,0,0
398,Chinese,Chemistry,Optimization,French,Machine Learning,Biology,1,0
399,Machine Learning,Astro Engineering,Political Science,Spanish,French,Biology,1,0
400,Aero Engineering,Chinese,Astro Engineering,Physics,Political Science,Spanish,0,0
401,Optimization,Machine Learning,Biology,Social Science,Chorus1,Chorus2,0,1
402,Social Science,Business,Physics,Algebra,Aero Engineering,Machine Learning,0,0
403,Spanish,Political Science,Astro Engineering,Aero Engineering,English,French,0,0
404,Aero Engineering,History,Spanish,Social Science,Chorus1,Chorus2,0,1
405,Biology,Algebra,Spanish,Chemistry,Chorus1,Chorus2,0,1
406,Physics,Algebra,Chinese,Political Science,Biology,Spanish,0,0
407,Chemistry,Spanish,Political Science,Algebra,Chorus1,Chorus2,0,1
408,Machine Learning,French,Social Science,English,Political Science,Physics,1,0
409,Astro Engineering,Spanish,Social Science,English,Chorus1,Chorus2,0,1
410,Physics,French,History,Chemistry,Chorus1,Chorus2,0,1
411,Social Science,Astro Engineering,History,Spanish,Aero Engineering,Chinese,0,0
412,English,Spanish,Optimization,Astro Engineering,Chemistry,Political Science,0,0
413,Chinese,French,Spanish,Biology,Chorus1,Chorus2,0,1
414,Algebra,Social Science,English,Business,Spanish,Optimization,1,0
415,Chemistry,Aero Engineering,History,Biology,Optimization,English,0,0
416,English,Biology,Aero Engineering,Physics,Chinese,Business,1,0
417,Aero Engineering,Social Science,Biology,Machine Learning,Astro Engineering,French,0,0
418,Aero Engineering,Astro Engineering,English,Chinese,Chorus1,Chorus2,0,1
419,Physics,Chemistry,French,History,Aero Engineering,Algebra,0,0
420,Chinese,Optimization,Biology,English,French,History,0,0
421,Optimization,Astro Engineering,English,Business,Biology,Social Science,1,0
422,Political Science,Algebra,English,Physics,Chorus1,Chorus2,0,1
423,Chemistry,Business,Physics,Chinese,Social Science,Algebra,0,0
424,History,Business,Chemistry,Social Science,English,Chinese,0,0
425,Chemistry,Algebra,Business,Political Science,Physics,Machine Learning,0,0
426,Political Science,French,Chemistry,English,Astro Engineering,Aero Engineering,0,0
427,Machine Learning,Biology,Aero Engineering,French,Algebra,Astro Engineering,0,0
428,Business,Spanish,Social Science,Chinese,Chorus1,Chorus2,0,1
429,Political Science,Business,Social Science,Spanish,Machine Learning,Biology,0,0
430,Social Science,Physics,History,Machine Learning,Spanish,Astro Engineering,0,0
431,French,Biology,Machine Learning,Spanish,Political Science,Physics,0,0
432,Chinese,Machine Learning,Optimization,English,Biology,Algebra,0,0
433,Astro Engineering,French,Aero Engineering,Chinese,Biology,English,0,0
434,Chinese,English,Optimization,Biology,Chorus1,Chorus2,0,1
435,English,Chemistry,French,Biology,Algebra,Astro Engineering,1,0
436,Political Science,Aero Engineering,Machine Learning,Spanish,Astro Engineering,Social Science,0,0
437,English,Astro Engineering,Machine Learning,Physics,Chorus1,Chorus2,0,1
438,Business,Astro Engineering,Social Science,Machine Learning,Algebra,Political Science,1,0
439,Spanish,Optimization,French,Chinese,Machine Learning,Political Science,0,0
440,Social Science,Spanish,Chemistry,French,Astro Engineering,Biology,0,0
441,Political Science,Optimization,Algebra,Physics,Social Science,Biology,0,0
442,Chemistry,Spanish,Optimization,English,Social Science,Political Science,1,0
443,Astro Engineering,Chinese,Biology,Political Science,Physics,Optimization,0,0
444,Physics,Astro Engineering,Aero Engineering,Machine Learning,Chemistry,Social Science,1,0
445,Physics,History,Political Science,Social Science,French,Optimization,1,0
446,Physics,Spanish,English,Machine Learning,History,Political Science,0,0
447,Astro Engineering,French,English,Chinese,Biology,History,1,0
448,Algebra,Political Science,Optimization,Chinese,Chorus1,Chorus2,0,1
449,Social Science,History,French,Chemistry,Spanish,Political Science,1,0
450,Chemistry,Optimization,Algebra,Astro Engineering,Spanish,Chinese,0,0
451,Astro Engineering,Aero Engineering,English,Chinese,Algebra,Chemistry,1,0
452,Spanish,Algebra,Social Science,English,Chinese,Physics,1,0
453,History,Optimization,Physics,Chinese,French,Political Science,0,0
454,Social Science,Algebra,Astro Engineering,Aero Engineering,Machine Learning,Chinese,0,0
455,Business,Chinese,Chemistry,Algebra,Optimization,Biology,0,0
456,Spanish,Social Science,Astro Engineering,Aero Engineering,Chemistry,History,1,0
457,History,Algebra,Business,Optimization,Chemistry,Aero Engineering,1,0
458,Algebra,History,Political Science,Physics,Business,Astro Engineering,0,0
459,Social Science,Optimization,History,Political Science,Chorus1,Chorus2,0,1
460,Spanish,Political Science,Chemistry,Chinese,Chorus1,Chorus2,0,1
461,Chemistry,Spanish,Optimization,Chinese,Aero Engineering,Algebra,0,0
462,Business,History,Physics,Astro Engineering,Aero Engineering,Political Science,0,0
463,Astro Engineering,Chemistry,Spanish,English,Chorus1,Chorus2,0,1
464,Social Science,Machine Learning,Biology,History,Chorus1,Chorus2,0,1
465,French,Physics,Political Science,Business,Chinese,Social Science,0,0
466,History,Business,Algebra,Biology,Social Science,Physics,1,0
467,Machine Learning,Social Science,Algebra,History,Physics,Political Science,0,0
468,Machine Learning,Physics,Astro Engineering,English,Chorus1,Chorus2,0,1
469,Political Science,History,Chemistry,Algebra,Social Science,French,1,0
470,Spanish,Business,History,Political Science,Aero Engineering,Algebra,1,0
471,Physics,Optimization,French,Aero Engineering,Business,Algebra,0,0
472,Physics,English,Aero Engineering,French,Chorus1,Chorus2,0,1
473,French,Aero Engineering,Political Science,Social Science,Biology,Chinese,0,0
474,English,Optimization,Physics,Machine Learning,Astro Engineering,Business,1,0
475,Chinese,Aero Engineering,Chemistry,French,Political Science,Spanish,0,0
476,French,English,Optimization,History,Aero Engineering,Spanish,0,0
477,Chinese,Social Science,English,Physics,Biology,Astro Engineering,0,0
478,Social Science,Chemistry,Aero Engineering,English,Astro Engineering,Spanish,1,0
479,French,Astro Engineering,English,Chemistry,History,Optimization,0,0
480,Optimization,French,Machine Learning,Biology,Chinese,Spanish,0,0
481,Algebra,Social Science,Aero Engineering,French,Chorus1,Chorus2,0,1
482,Aero Engineering,Spanish,Chinese,Political Science,Astro Engineering,Biology,0,0
483,Social Science,Algebra,Political Science,Spanish,Optimization,Astro Engineering,0,0
484,Physics,Political Science,Astro Engineering,Spanish,Business,Biology,1,0
485,Aero Engineering,Chemistry,Algebra,Astro Engineering,French,Physics,0,0
486,Aero Engineering,Spanish,French,English,Chorus1,Chorus2,0,1
487,Machine Learning,Biology,French,Spanish,Political Science,Chemistry,0,0
488,Physics,Astro Engineering,Spanish,Optimization,Biology,English,0,0
489,English,Spanish,Optimization,Political Science,Chorus1,Chorus2,0,1
490,Aero Engineering,Physics,Business,Chemistry,Spanish,Astro Engineering,0,0
491,Chinese,Algebra,History,English,French,Astro Engineering,1,0
492,Physics,Astro Engineering,Biology,Social Science,Chorus1,Chorus2,0,1
493,Business,Physics,Aero Engineering,English,Biology,Spanish,0,0
494,French,Spanish,Optimization,History,Machine Learning,Business,0,0
495,Aero Engineering,Chemistry,Physics,Optimization,Spanish,English,1,0
496,Aero Engineering,Astro Engineering,Chinese,Algebra,Chemistry,Spanish,0,0
497,Social Science,Astro Engineering,History,Chinese,Chemistry,Spanish,0,0
498,Business,Social Science,French,Physics,Biology,Chinese,0,0
499,Political Science,Algebra,Biology,French,Chorus1,Chorus2,0,1
500,Aero Engineering,Political Science,Social Science,Spanish,History,Algebra,1,0
501,Physics,Astro Engineering,Aero Engineering,Political Science,Business,Optimization,1,0
502,Optimization,Social Science,English,Biology,Chorus1,Chorus2,0,1
503,Optimization,Political Science,Social Science,English,Algebra,Biology,0,0
504,Social Science,Astro Engineering,French,Machine Learning,Chorus1,Chorus2,0,1
505,Chinese,Algebra,Astro Engineering,Aero Engineering,Machine Learning,Political Science,1,0
506,Astro Engineering,Physics,Political Science,Optimization,Chemistry,Social Science,1,0
507,Spanish,English,Chinese,Astro Engineering,Chorus1,Chorus2,0,1
508,French,Chemistry,Chinese,Optimization,Chorus1,Chorus2,0,1
509,Algebra,English,French,Chemistry,Aero Engineering,Political Science,1,0
510,Aero Engineering,Political Science,French,English,Optimization,Social Science,0,0
511,Biology,Optimization,Astro Engineering,Aero Engineering,History,Chinese,0,0
512,English,Optimization,Physics,Astro Engineering,Spanish,French,1,0
513,Aero Engineering,English,Algebra,Spanish,Optimization,French,0,0
514,Aero Engineering,Chemistry,Physics,Spanish,Chinese,French,0,0
515,History,Biology,Physics,Algebra,French,Optimization,0,0
516,Machine Learning,Chemistry,French,Social Science,Political Science,Physics,0,0
517,Social Science,Business,Chinese,Machine Learning,Chorus1,Chorus2,0,1
518,Aero Engineering,Optimization,Biology,Algebra,Astro Engineering,Business,0,0
519,English,Physics,Machine Learning,French,Spanish,Biology,0,0
520,Optimization,Algebra,Aero Engineering,Machine Learning,Biology,Physics,0,0
521,Aero Engineering,History,Spanish,Chinese,Machine Learning,Physics,1,0
522,English,Biology,History,Chemistry,Chorus1,Chorus2,0,1
523,Algebra,Machine Learning,History,Aero Engineering,Chorus1,Chorus2,0,1
524,Chinese,Physics,Machine Learning,Chemistry,Social Science,Spanish,0,0
525,Business,Optimization,Biology,Spanish,Astro Engineering,History,1,0
526,Machine Learning,Political Science,Chemistry,Astro Engineering,Business,Physics,1,0
527,Spanish,Chinese,Machine Learning,Chemistry,Aero Engineering,Astro Engineering,1,0
528,Business,Social Science,English,Chinese,Algebra,French,1,0
529,Social Science,French,English,Optimization,Astro Engineering,Aero Engineering,0,0
530,Physics,Business,History,Optimization,Biology,Astro Engineering,1,0
531,Astro Engineering,Chemistry,English,Chinese,Algebra,Biology,1,0
532,Algebra,Business,Social Science,French,History,Biology,1,0
533,History,Aero Engineering,English,Chinese,French,Biology,1,0
534,Aero Engineering,English,Physics,Algebra,Machine Learning,Chemistry,1,0
535,History,Optimization,Social Science,Astro Engineering,Chorus1,Chorus2,0,1
536,Algebra,Aero Engineering,Machine Learning,Biology,Business,Chemistry,0,0
537,Machine Learning,French,Biology,Physics,English,History,0,0
538,Optimization,Machine Learning,Algebra,French,Chorus1,Chorus2,0,1
539,Machine Learning,English,Spanish,Aero Engineering,Social Science,History,0,0
540,Spanish,Political Science,French,Optimization,Chorus1,Chorus2,0,1
541,Spanish,English,Chinese,Social Science,Algebra,Political Science,1,0
542,English,Political Science,French,Optimization,Physics,Machine Learning,0,0
543,Social Science,Physics,History,Chemistry,French,Algebra,1,0
544,Political Science,Business,Physics,Chinese,Aero Engineering,Spanish,0,0
545,Physics,History,Machine Learning,Optimization,French,Algebra,0,0
546,Biology,Chinese,History,Political Science,Chorus1,Chorus2,0,1
547,Algebra,Spanish,Business,French,Chorus1,Chorus2,0,1
548,French,Physics,Biology,Chinese,Chemistry,Social Science,0,0
549,Business,Social Science,Optimization,Machine Learning,Astro Engineering,Biology,0,0
550,Chinese,Social Science,Business,Algebra,French,Political Science,0,0
551,Chinese,French,Aero Engineering,Astro Engineering,Chorus1,Chorus2,0,1
552,Aero Engineering,Astro Engineering,Biology,History,Social Science,Chinese,0,0
553,Political Science,Spanish,Optimization,History,Business,Biology,0,0
554,Chemistry,Optimization,Business,Biology,Political Science,Physics,0,0
555,Social Science,Algebra,History,Spanish,Chorus1,Chorus2,0,1
556,Optimization,History,Algebra,Aero Engineering,Social Science,Biology,0,0
557,Optimization,Chemistry,Astro Engineering,Machine Learning,Business,History,0,0
558,Physics,Spanish,Astro Engineering,Optimization,Social Science,Political Science,1,0
559,Chemistry,Political Science,Biology,Business,Machine Learning,Algebra,0,0
560,English,History,Political Science,Business,Chinese,Machine Learning,0,0
561,Political Science,French,Astro Engineering,Business,Aero Engineering,Chinese,0,0
562,Physics,Political Science,Chemistry,Chinese,Chorus1,Chorus2,0,1
563,History,Astro Engineering,French,Machine Learning,Chemistry,Optimization,0,0
564,Machine Learning,Astro Engineering,English,History,Algebra,Spanish,1,0
565,Social Science,Chemistry,Astro Engineering,Aero Engineering,Business,Chinese,1,0
566,Astro Engineering,Spanish,Biology,Chinese,Chorus1,Chorus2,0,1
567,Spanish,Social Science,Business,History,Biology,French,0,0
568,Algebra,English,Biology,Physics,Machine Learning,Spanish,1,0
569,History,French,Social Science,Political Science,Astro Engineering,Business,0,0
570,Physics,Chinese,Spanish,Chemistry,Biology,Machine Learning,0,0
571,Aero Engineering,Astro Engineering,Business,Social Science,Biology,Chemistry,1,0
572,Algebra,Chinese,Business,English,Chorus1,Chorus2,0,1
573,Astro Engineering,Biology,Optimization,Physics,Business,Chinese,0,0
574,Business,Social Science,Political Science,Chinese,Optimization,History,0,0
575,Machine Learning,French,Algebra,Spanish,Physics,Business,1,0
576,French,Spanish,Political Science,English,Biology,History,1,0
577,Social Science,French,Chinese,Machine Learning,Chemistry,Optimization,1,0
578,Aero Engineering,Physics,French,English,Machine Learning,Business,1,0
579,Chemistry,Algebra,English,Optimization,Chinese,Spanish,1,0
580,Business,Chinese,English,Political Science,Algebra,Aero Engineering,1,0
581,Biology,Chemistry,History,French,Chinese,Business,1,0
582,English,Aero Engineering,Political Science,Biology,Optimization,French,0,0
583,Machine Learning,English,Chemistry,History,Chorus1,Chorus2,0,1
584,Biology,History,Chemistry,Aero Engineering,Chorus1,Chorus2,0,1
585,French,Machine Learning,Political Science,Biology,Chorus1,Chorus2,0,1
586,Physics,Chemistry,Algebra,Social Science,Astro Engineering,Aero Engineering,1,0
587,Spanish,Biology,Aero Engineering,French,Astro Engineering,Machine Learning,1,0
588,Spanish,French,Biology,Algebra,Machine Learning,Chinese,0,0
589,Biology,Spanish,Optimization,Chinese,History,French,0,0
590,History,Biology,Business,Political Science,Social Science,Chemistry,0,0
591,Biology,Aero Engineering,English,Social Science,Astro Engineering,Physics,0,0
592,Biology,History,Astro Engineering,Spanish,Machine Learning,Optimization,0,0
593,Social Science,Physics,English,Algebra,Political Science,Chemistry,0,0
594,Social Science,Chemistry,English,Spanish,Algebra,History,0,0
595,Optimization,Chemistry,English,Chinese,Spanish,Physics,0,0
596,History,Social Science,Chemistry,Astro Engineering,Political Science,Machine Learning,0,0
597,Biology,Chinese,Physics,Business,Machine Learning,Social Science,0,0
598,Spanish,Chemistry,Algebra,Social Science,Machine Learning,Business,1,0
599,Optimization,Biology,Algebra,Physics,Chemistry,Machine Learning,1,0
600,Chinese,Astro Engineering,Spanish,Chemistry,Machine Learning,Algebra,0,0
601,Political Science,Algebra,Optimization,Aero Engineering,Astro Engineering,History,0,0
602,Biology,Political Science,French,History,Business,Astro Engineering,0,0
603,History,Chemistry,Political Science,Aero Engineering,Biology,Business,0,0
604,Social Science,Aero Engineering,Algebra,Optimization,Chorus1,Chorus2,0,1
605,Algebra,Physics,Chemistry,Business,Biology,Aero Engineering,1,0
